words,sentence #,tag
1),1475,O
CA-7932,1475,GoodsDescription
AT,1475,O
USD,1475,UnitPriceAmount
2.40,1475,UnitPriceAmount
PER,1475,UnitPriceAmount
KG,1475,Quantity
AS,1475,O
PER,1475,UnitPriceAmount
BENEFICIARY'S,1475,O
PROFORMA,1475,O
INVOICE,1475,O
NO.SN-19760,1475,O
DATED.,1475,O
26/11/2019,1475,O
CFR,1476,Incoterms
KARACHI,1476,Incoterms
SEAPORT,1476,Incoterms
QTY,1476,O
30,1476,Quantity
PCS,1476,Quantity
COPPER,1476,GoodsDescription
MOULD,1476,GoodsDescription
TUBE,1476,GoodsDescription
100X100X900X8,1476,O
R4000,1476,O
@,1476,O
USD,1476,UnitPriceAmount
330.00,1476,UnitPriceAmount
PER,1476,GoodsDescription
PC.,1476,O
AS,1476,O
PER,1476,GoodsDescription
BENEFICIARY'S,1476,O
PROFORMA,1476,O
INVOICE,1476,O
NO.,1476,O
19AS-W-2228,1476,O
DATED,1476,O
03.12.2019,1476,O
CFR,1477,Incoterms
KEAMARI,1477,Incoterms
SEAPORT,1477,Incoterms
COMPONENTS,1477,GoodsDescription
FOR,1477,GoodsDescription
MANUFACTURING/ASSEMBLY,1477,GoodsDescription
OF,1477,GoodsDescription
HONDA,1477,GoodsDescription
MOTORCYCLE,1477,GoodsDescription
MODEL,1477,O
CG125,1477,O
AND,1477,O
CB125F,1477,O
AS,1477,GoodsDescription
PER,1477,O
APPLICANT'S,1477,O
PURCHASE,1477,O
ORDER,1477,O
NO.,1477,O
AHL/MISC/001/HMC/2019-20,1477,O
DATED,1477,O
03.12.2019,1477,O
AND,1477,O
BENEFICIARY'S,1477,O
PURCHASE,1477,O
CONTRACT,1477,O
NO.,1477,O
AHL-WHM-0023-00W,1477,O
DATED,1477,O
04.11.2019,1477,O
CFR,1478,Incoterms
KARACHI,1478,Incoterms
PORT,1478,Incoterms
QTY,1478,O
200.00,1478,Quantity
KGS,1478,Quantity
NEOSTECKER,1478,GoodsDescription
HF-8030,1478,O
AS,1478,O
PER,1478,O
BENEFICIARY'S,1478,O
PROFORMA,1478,O
INVOICE,1478,O
NO.,1478,O
901524636,1478,O
DATED,1478,O
05.12.2019,1478,O
CFR,1479,Incoterms
KARACHI,1479,Incoterms
SEAPORT,1479,Incoterms
PAKISTAN,1479,Incoterms
QTY,1479,O
01,1479,Quantity
SET,1479,Quantity
OF,1479,O
WATER,1479,GoodsDescription
TREATMENT,1479,GoodsDescription
SYSTEM,1479,GoodsDescription
DOUBLE,1479,GoodsDescription
PASS,1479,GoodsDescription
RO,1479,GoodsDescription
10,1479,GoodsDescription
AT,1479,GoodsDescription
THE,1479,O
RATE,1479,O
USD,1479,UnitPriceAmount
53500.00,1479,O
PER,1479,UnitPriceAmount
SET,1479,Quantity
COMPLETE,1479,O
DETAIL,1479,O
AND,1479,O
SPECIFICATIONS,1479,O
AS,1479,GoodsDescription
PER,1479,UnitPriceAmount
BENEFICIARY'S,1479,O
PROFORMA,1479,O
INVOICE,1479,O
NO.,1479,O
TR20192011-1,1479,O
DATED,1479,O
20-11-2019,1479,O
CFR,1480,Incoterms
KARACHI,1480,Incoterms
PORT,1480,Incoterms
PAKISTAN,1480,Incoterms
QTY,1480,O
247.5,1480,Quantity
MTS,1480,Quantity
BORSAFE,1480,GoodsDescription
FB1460,1480,GoodsDescription
(HD,1480,GoodsDescription
POLYETHYLENE),1480,GoodsDescription
AT,1480,O
USD,1480,UnitPriceAmount
800.00,1480,UnitPriceAmount
PER,1480,UnitPriceAmount
MT,1480,UnitPriceAmount
AS,1480,O
PER,1480,UnitPriceAmount
INDENT,1480,O
NO.,1480,O
20192168,1480,O
AND,1480,O
CONTRACT,1480,O
NO.,1480,O
5100531566,1480,O
DATED,1480,O
05-12-2019,1480,O
OF,1480,O
M/S,1480,O
ARFEEN,1480,O
INTERNATIONAL,1480,O
(PVT),1480,O
LIMITED,1480,O
KARACHI,1480,Incoterms
PAKISTAN.,1480,O
FCA,1481,Incoterms
TOTAL,1481,O
QTY,1481,O
99512,1481,Quantity
PCS,1481,Quantity
YKK,1481,GoodsDescription
ZIPPERS,1481,GoodsDescription
FOR,1481,O
GARMENTS,1481,O
IN,1481,O
ASSORTED,1481,O
STYLE,1481,O
AND,1481,O
SIZES,1481,O
AS,1481,O
PER,1481,GoodsDescription
BENEFICIARY'S,1481,O
PROFORMA,1481,O
INVOICE,1481,O
NO(S),1481,O
PI00308029,1481,O
DATED,1481,O
16.10.2019,1481,O
PI00325909,1481,O
DATED,1481,O
31.10.2019,1481,O
PI00343899,1481,O
DATED,1481,O
14.11.2019,1481,O
PI00345239,1481,O
DATED,1481,O
15..11.2019,1481,O
PI00345119,1481,O
DATED,1481,O
15.11.2019,1481,O
PI00345179,1481,O
DATED,1481,O
18.11.2019,1481,O
PI00356789,1481,O
DATED,1481,O
26.11.2019,1481,O
PI00367699,1481,O
DATED,1481,O
05.12.2019,1481,O
PI00368459,1481,O
DATED,1481,O
06.12.19,1481,O
PI00368449,1481,O
DATED.,1481,O
06.12.2019,1481,O
CFR,1482,Incoterms
PORT,1482,Incoterms
QASIM,1482,Incoterms
PAKISTAN,1482,Incoterms
COLD,1482,GoodsDescription
ROLLED,1482,GoodsDescription
GRAIN,1482,GoodsDescription
ORIENTED,1482,GoodsDescription
SILICON,1482,GoodsDescription
ELECTRICAL,1482,GoodsDescription
STEEL,1482,GoodsDescription
SHEET,1482,GoodsDescription
1-QTY,1482,O
50000.00,1482,O
KGS(+/-,1482,O
5,1482,Tolerance
PCT),1482,O
OF,1482,O
(IA),1482,O
COLD,1482,GoodsDescription
ROLLED,1482,GoodsDescription
GRAIN,1482,GoodsDescription
ORIENTED,1482,GoodsDescription
SILICON,1482,GoodsDescription
ELECTRICAL,1482,GoodsDescription
STEEL,1482,GoodsDescription
SHEET,1482,GoodsDescription
WITH,1482,GoodsDescription
INORGANIC,1482,GoodsDescription
INSULATION,1482,GoodsDescription
BOTH,1482,GoodsDescription
SIDE,1482,GoodsDescription
IN,1482,GoodsDescription
ROLLS,1482,GoodsDescription
GRADE,1482,O
H,1482,GoodsDescription
090-23,1482,O
CORE,1482,O
LOSS,1482,O
MAX,1482,O
0.90W/KG,1482,O
AT,1482,GoodsDescription
1.7T,1482,O
AND,1482,O
50HZ,1482,O
COIL,1482,O
SIZE,1482,O
0.23MM,1482,O
X,1482,O
950-1000MM,1482,O
X,1482,O
COIL(MAX.COIL,1482,O
WEIGHT,1482,O
3,1482,O
M/TON)CCORDING,1482,O
TO,1482,O
EN,1482,GoodsDescription
10107,1482,O
AT,1482,GoodsDescription
THE,1482,O
RATE,1482,O
USD,1482,UnitPriceAmount
1.775,1482,UnitPriceAmount
PER,1482,UnitPriceAmount
KG,1482,UnitPriceAmount
COMPLETE,1482,O
DETAIL,1482,O
AS,1482,Incoterms
PER,1482,UnitPriceAmount
BENEFICIARY'S,1482,O
PROFORMA,1482,O
INVOICE,1482,O
NO.,1482,O
90726159,1482,O
DATED,1482,O
03-12-2019.,1482,O
CFR,1483,Incoterms
KEAMARI,1483,Incoterms
KARACHI,1483,Incoterms
PORT,1483,Incoterms
PAKISTAN,1483,Incoterms
1-,1483,O
QTY,1483,O
18.00,1483,Quantity
PCS,1483,Quantity
OF,1483,O
PRINTER,1483,GoodsDescription
ROLLER,1483,GoodsDescription
COMPLETE,1483,O
DETAIL,1483,O
AS,1483,O
PER,1483,O
BENEFICIARY'S,1483,O
PROFORMA,1483,O
INVOICE,1483,O
NO.,1483,O
19B-088,1483,O
DATED,1483,O
02-12-2019,1483,O
FOB,1484,Incoterms
ANY,1484,Incoterms
JAPANESE,1484,Incoterms
SEAPORT,1484,Incoterms
COMPONENT,1484,GoodsDescription
PARTS,1484,GoodsDescription
FOR,1484,O
178B/IMV-1/IMV-3,1484,O
AS,1484,O
PER,1484,O
BENEFICIARY'S,1484,O
PROFORMA,1484,O
INVOICE,1484,O
NO.,1484,O
PRGX19X,1484,O
DATED,1484,O
22-11-2019.,1484,O
CFR,1485,Incoterms
PORT,1485,Incoterms
QASIM,1485,Incoterms
PAKISTAN,1485,Incoterms
QTY,1485,O
2500,1485,Quantity
M/TONS,1485,Quantity
SHREDDED,1485,GoodsDescription
STEEL,1485,GoodsDescription
SCRAP,1485,GoodsDescription
AS,1485,Incoterms
PER,1485,UnitPriceAmount
ISRI,1485,O
211,1485,O
AT,1485,O
THE,1485,O
RATE,1485,O
OF,1485,O
USD,1485,UnitPriceAmount
279.00,1485,UnitPriceAmount
PER,1485,UnitPriceAmount
M/TON,1485,Quantity
AS,1485,Incoterms
PER,1485,UnitPriceAmount
BENEFICIARY'S,1485,O
PROFORMA,1485,O
INVOICE,1485,O
NO.,1485,O
JSC-4601,1485,O
DATED,1485,O
09.12.2019,1485,O
+INVOICE,1486,O
TO,1486,O
SHOW,1486,O
FULL,1486,O
HARMONIZED,1486,O
SYSTEM,1486,O
COMMODITY,1486,O
CODE,1486,O
NUMBER,1486,O
0102.1090,1486,HSCode
APPLICABLE,1486,O
TO,1486,O
THE,1486,O
PRODUCTS,1486,O
UNDER,1486,O
SHIPMENT.,1486,O
CFR,1487,Incoterms
KARACHI,1487,Incoterms
PORT,1487,Incoterms
AND/OR,1487,Incoterms
PORT,1487,Incoterms
QASIM,1487,Incoterms
QTY,1487,O
210.375,1487,Quantity
MT,1487,Quantity
HIGH,1487,GoodsDescription
DENSITY,1487,GoodsDescription
POLYETHYLENE,1487,GoodsDescription
GRADE,1487,O
ALATHON,1487,O
L5005,1487,O
AT,1487,O
USD,1487,UnitPriceAmount
800.00,1487,UnitPriceAmount
PER,1487,UnitPriceAmount
MT,1487,Quantity
AS,1487,Incoterms
PER,1487,UnitPriceAmount
BENEFICIARY'S,1487,O
PROFORMA,1487,O
INVOICE,1487,O
NO.,1487,O
VIN/1127/G/2019,1487,O
DATED,1487,O
05.12.2019,1487,O
EX-WORK,1488,O
QTY,1488,O
1150,1488,Quantity
BAGS,1488,Quantity
(28750,1488,O
KGS),1488,O
GENERAL,1488,GoodsDescription
PURPOSE,1488,GoodsDescription
POLYSTYRENE,1488,GoodsDescription
(GPPS),1488,O
GRADE-500N,1488,O
AT,1488,O
PKR,1488,UnitPriceAmount
4975.00,1488,UnitPriceAmount
PER,1488,UnitPriceAmount
BAG,1488,Quantity
PLUS,1488,O
SALES,1488,O
TAX,1488,O
17,1488,O
PERCENT,1488,O
PKR,1488,UnitPriceAmount
972612.50.,1488,O
AS,1488,O
PER,1488,UnitPriceAmount
BENEFICIARY'S,1488,O
PROFORMA,1488,O
INVOICE,1488,O
NO.,1488,O
2019-89,1488,O
(LOCAL),1488,O
DATED,1488,O
091219,1488,O
CFR,1489,Incoterms
LO,1489,Incoterms
KARACHI,1489,Incoterms
PORT,1489,Incoterms
PAKISTAN,1489,Incoterms
PRIME,1489,GoodsDescription
NEWLY,1489,GoodsDescription
PRODUCED,1489,GoodsDescription
COLD,1489,GoodsDescription
ROLLED,1489,GoodsDescription
STEEL,1489,GoodsDescription
COIL,1489,GoodsDescription
1-QTY,1489,O
100,1489,Quantity
M.TONS,1489,Quantity
0.85X1220XC,1489,O
SPCC-SD,1489,O
AT,1489,O
USD,1489,UnitPriceAmount
543,1489,UnitPriceAmount
PER,1489,UnitPriceAmount
M.TON,1489,Quantity
2-QTY,1489,O
300,1489,Quantity
M.TONS,1489,Quantity
1.15X1220XC,1489,O
SPCC-SD,1489,O
AT,1489,O
USD,1489,UnitPriceAmount
528,1489,UnitPriceAmount
PER,1489,UnitPriceAmount
M.TON,1489,Quantity
3-QTY,1489,O
100,1489,Quantity
M.TONS,1489,Quantity
1.55X1220XC,1489,O
SPCC-SD,1489,O
AT,1489,O
USD,1489,UnitPriceAmount
528,1489,UnitPriceAmount
PER,1489,UnitPriceAmount
M.TON,1489,Quantity
4-QTY,1489,O
100,1489,Quantity
M.TONS,1489,Quantity
1.95X1220XC,1489,O
SPCC-SD,1489,O
AT,1489,O
USD,1489,UnitPriceAmount
531,1489,UnitPriceAmount
PER,1489,UnitPriceAmount
M.TON,1489,Quantity
AS,1489,O
PER,1489,UnitPriceAmount
BENEFICIARY'S,1489,O
SALE'S,1489,O
CONTRACT,1489,O
NO.,1489,O
S219746,1489,O
DATED,1489,O
05,1489,O
-12-19,1489,O
AUTO,1490,GoodsDescription
AIR,1490,GoodsDescription
CONDITIONING,1490,GoodsDescription
PARTS,1490,GoodsDescription
ALUMINIUM,1490,GoodsDescription
PIPE,1490,GoodsDescription
FOB,1490,Incoterms
ANY,1490,Incoterms
SEAPORT,1490,Incoterms
IN,1490,Incoterms
MALAYSIA,1490,Incoterms
1.,1490,UnitPriceAmount
QTY,1490,O
2500,1490,Quantity
PCS,1490,Quantity
L1461-40370,1490,O
ALUMINIUM,1490,GoodsDescription
PIPE,1490,GoodsDescription
AT,1490,O
USD,1490,UnitPriceAmount
1.75,1490,UnitPriceAmount
PER,1490,UnitPriceAmount
PC,1490,UnitPriceAmount
AS,1490,O
PER,1490,UnitPriceAmount
BENEFICIARY'S,1490,O
PROFORMA,1490,O
INVOICE,1490,O
NO.,1490,O
0153,1490,O
DATED,1490,O
03-12-2019.,1490,O
CFR,1491,Incoterms
KARACHI,1491,Incoterms
PORT,1491,Incoterms
PAKISTAN,1491,Incoterms
QTY,1491,O
02,1491,Quantity
UNIT,1491,Quantity
HYGIENE,1491,GoodsDescription
STATION,1491,GoodsDescription
AT,1491,GoodsDescription
USD,1491,UnitPriceAmount
4200,1491,UnitPriceAmount
PER,1491,UnitPriceAmount
UNIT,1491,Quantity
AS,1491,O
PER,1491,UnitPriceAmount
BENEFICIARY'S,1491,O
PROFORMA,1491,O
INVOICE,1491,O
NO.,1491,O
SLM33191126001,1491,O
DATED,1491,O
26.11.19,1491,O
CPT,1492,Incoterms
KARACHI,1492,Incoterms
AIRPORT,1492,Incoterms
PHARMACEUTICAL,1492,GoodsDescription
(ALLOPATHIC),1492,GoodsDescription
RAW,1492,GoodsDescription
MATERIAL,1492,GoodsDescription
TOTAL,1492,O
QTY,1492,O
50,1492,Quantity
KGS,1492,Quantity
OF,1492,O
SERRATIOPEPTIDASE,1492,GoodsDescription
POWDER,1492,GoodsDescription
IP,1492,GoodsDescription
AT,1492,GoodsDescription
USD,1492,UnitPriceAmount
264,1492,UnitPriceAmount
PER,1492,UnitPriceAmount
KG,1492,UnitPriceAmount
AS,1492,GoodsDescription
PER,1492,UnitPriceAmount
PROFORMA,1492,O
INVOICE,1492,O
NO.,1492,O
EXP/03-R/2019-20,1492,O
DATED,1492,O
31.10.2019,1492,O
CFR,1493,Incoterms
KARACHI,1493,Incoterms
PORT,1493,Incoterms
PAKISTAN.,1493,O
QTY,1493,O
54000,1493,Quantity
KGS,1493,Quantity
ENGOBE,1493,GoodsDescription
FRIT,1493,GoodsDescription
189,1493,O
AT,1493,O
USD,1493,UnitPriceAmount
0.33,1493,UnitPriceAmount
PER,1493,UnitPriceAmount
KG,1493,UnitPriceAmount
AS,1493,O
PER,1493,UnitPriceAmount
BENEFICIARY'S,1493,O
PROFORMA,1493,O
INVOICE,1493,O
NO.,1493,O
LK1912019,1493,O
DATED.,1493,O
12.12.2019,1493,O
CPT,1494,Incoterms
KARACHI,1494,Incoterms
AIRPORT,1494,Incoterms
ANTI-SERA,1494,GoodsDescription
AND,1494,GoodsDescription
OTHER,1494,GoodsDescription
BLOOD,1494,GoodsDescription
FRACTIONS,1494,GoodsDescription
1.,1494,O
QTY,1494,O
200,1494,Quantity
UNIT,1494,Quantity
BERIPLAST,1494,GoodsDescription
P,1494,GoodsDescription
COMBISET,1494,GoodsDescription
1ML,1494,O
AT,1494,GoodsDescription
USD,1494,UnitPriceAmount
63.70,1494,UnitPriceAmount
PER,1494,UnitPriceAmount
UNIT,1494,Quantity
2.,1494,UnitPriceAmount
QTY,1494,O
3243,1494,Quantity
UNITS,1494,Quantity
HUMAN,1494,GoodsDescription
ALBUMIN,1494,GoodsDescription
20,1494,Quantity
PCT,1494,O
50,1494,Quantity
ML,1494,O
AT,1494,GoodsDescription
USD,1494,UnitPriceAmount
22.00,1494,UnitPriceAmount
PER,1494,UnitPriceAmount
UNIT,1494,Quantity
3.,1494,UnitPriceAmount
QTY,1494,O
3076,1494,Quantity
UNITS,1494,Quantity
HUMAN,1494,GoodsDescription
ALBUMIN,1494,GoodsDescription
20,1494,Quantity
PCT,1494,O
100,1494,O
ML,1494,O
AT,1494,GoodsDescription
USD,1494,UnitPriceAmount
44.00,1494,UnitPriceAmount
PER,1494,UnitPriceAmount
UNIT,1494,Quantity
4.,1494,UnitPriceAmount
QTY,1494,O
620,1494,Quantity
UNITS,1494,Quantity
HUMAN,1494,GoodsDescription
ALBUMIN,1494,GoodsDescription
20,1494,Quantity
PCT,1494,O
100,1494,O
ML,1494,O
AT,1494,GoodsDescription
USD,1494,UnitPriceAmount
44.00,1494,UnitPriceAmount
PER,1494,UnitPriceAmount
UNIT,1494,Quantity
5.,1494,O
QTY,1494,O
4000,1494,Quantity
PRE-FILLED,1494,UnitPriceAmount
SYRINGE,1494,UnitPriceAmount
BERIRAB,1494,GoodsDescription
P,1494,GoodsDescription
300IU,1494,O
2ML,1494,O
AT,1494,GoodsDescription
USD,1494,UnitPriceAmount
28.00,1494,UnitPriceAmount
PER,1494,UnitPriceAmount
PRE-FILLED,1494,UnitPriceAmount
SYRINGE,1494,UnitPriceAmount
6.,1494,O
QTY,1494,O
2500,1494,Quantity
PRE-FILLED,1494,UnitPriceAmount
SYRINGE,1494,UnitPriceAmount
HEPATITIS-B,1494,GoodsDescription
IMMUNOGLOBULIN,1494,GoodsDescription
1,1494,O
ML,1494,O
AT,1494,GoodsDescription
USD,1494,UnitPriceAmount
29.00,1494,UnitPriceAmount
PER,1494,UnitPriceAmount
PRE-FILLED,1494,UnitPriceAmount
SYRINGE,1494,UnitPriceAmount
AS,1494,GoodsDescription
PER,1494,UnitPriceAmount
BENEFICIARY'S,1494,O
PROFORMA,1494,O
INVOICE,1494,O
NO.,1494,O
9943000184,1494,O
DATED,1494,O
27.11.19,1494,O
CFR,1495,Incoterms
PORT,1495,Incoterms
QASIM,1495,Incoterms
PAKISTAN,1495,Incoterms
QTY,1495,O
500,1495,Quantity
M.TONS,1495,Quantity
RBD,1495,GoodsDescription
PALM,1495,GoodsDescription
OLEIN,1495,GoodsDescription
IN,1495,GoodsDescription
BULK,1495,O
AT,1495,O
USD,1495,UnitPriceAmount
690.00,1495,UnitPriceAmount
PER,1495,UnitPriceAmount
M.TON,1495,UnitPriceAmount
.,1495,UnitPriceAmount
SPECIFICATIONS,1495,O
FREE,1495,O
FATTY,1495,O
ACID,1495,O
(AS,1495,O
PALMITIC),1495,O
0.1,1495,O
PCT,1495,O
MAX,1495,O
MOISTURE,1495,O
AND,1495,O
IMPURITIES,1495,O
0.1,1495,O
PCT,1495,O
MAX,1495,O
IV,1495,O
(WIJS),1495,O
56,1495,O
MIN,1495,O
MELTING,1495,O
POINT,1495,O
(AOCS,1495,O
CC,1495,O
3-25),1495,O
24,1495,O
DEGREE,1495,O
CELSIUS,1495,O
MAX,1495,O
COLOUR,1495,O
(5.25,1495,O
INCHES,1495,O
LOVIBOND),1495,O
RED,1495,O
3,1495,O
MAX,1495,O
COMPLETE,1495,O
DETAIL,1495,O
AS,1495,Incoterms
PER,1495,UnitPriceAmount
BENEFICIARY'S,1495,O
SALES,1495,O
CONTRACT,1495,O
NO.,1495,O
GAIPL/S/1219/RBDOLN114696A,1495,O
DATED,1495,O
22-NOV-2019.,1495,O
CFR,1496,Incoterms
KARACHI,1496,Incoterms
PORT,1496,Incoterms
/,1496,Quantity
PORT,1496,Incoterms
QASIM,1496,Incoterms
PAKISTAN,1496,Incoterms
QTY,1496,O
250,1496,Quantity
M/TONS,1496,Quantity
RBD,1496,GoodsDescription
PALM,1496,GoodsDescription
OIL,1496,GoodsDescription
IN,1496,GoodsDescription
BULK,1496,GoodsDescription
AT,1496,O
THE,1496,O
RATE,1496,O
OF,1496,O
USD,1496,UnitPriceAmount
662.50,1496,UnitPriceAmount
PER,1496,UnitPriceAmount
M/TON,1496,Quantity
AS,1496,Incoterms
PER,1496,UnitPriceAmount
INDENT,1496,O
DATED.,1496,O
14.11.19,1496,O
OF,1496,O
M/S,1496,O
WESTBURY,1496,O
PRIVATE,1496,O
LIMITED,1496,O
KARACHI,1496,Incoterms
PAKISTAN,1496,Incoterms
CPT,1497,Incoterms
ISLAMABAD,1497,Incoterms
AIRPORT,1497,Incoterms
PHARMACEUTICAL,1497,GoodsDescription
RAW,1497,GoodsDescription
MATERIAL,1497,GoodsDescription
1),1497,O
QTY,1497,O
500,1497,Quantity
KGS,1497,Quantity
TRICLABENDAZOLE,1497,GoodsDescription
(THERAPEUTIC,1497,O
PRODUCT),1497,O
AT,1497,GoodsDescription
USD,1497,UnitPriceAmount
52.00,1497,UnitPriceAmount
PER,1497,UnitPriceAmount
KG,1497,UnitPriceAmount
2)QTY,1497,O
75,1497,Quantity
KGS,1497,Quantity
CLORSULON,1497,GoodsDescription
USP,1497,O
AT,1497,GoodsDescription
USD,1497,UnitPriceAmount
125.00,1497,UnitPriceAmount
PER,1497,UnitPriceAmount
KG,1497,UnitPriceAmount
AS,1497,O
PER,1497,UnitPriceAmount
INDENT,1497,O
NO.,1497,O
SY-API-996-DATED.,1497,O
10/12/2019,1497,O
OF,1497,O
M/S.,1497,O
SYNERGY,1497,O
API,1497,O
LAHORE,1497,O
PAKISTAN.,1497,O
EXW,1498,Incoterms
QTY,1498,O
2454709.75,1498,O
LITERS,1498,Quantity
OF,1498,O
HSD/PMG,1498,GoodsDescription
AT,1498,O
PKR,1498,UnitPriceAmount
116.9181,1498,UnitPriceAmount
PER,1498,UnitPriceAmount
LITER,1498,UnitPriceAmount
AS,1498,O
PER,1498,UnitPriceAmount
APPLICANT,1498,O
PURCHASE,1498,O
ORDER,1498,O
NO.,1498,O
PARCO/19-20/17,1498,O
DATED,1498,O
17-DEC-2019,1498,O
DULY,1498,O
ACCEPTED,1498,O
BY,1498,O
BENEFICIARY.,1498,O
CFR,1499,Incoterms
PORT,1499,Incoterms
QASIM,1499,Incoterms
PAKISTAN,1499,Incoterms
QTY,1499,O
500,1499,Quantity
M/TONS,1499,Quantity
NEW,1499,O
PRODUCTION,1499,O
BALES,1499,GoodsDescription
OF,1499,GoodsDescription
STEEL,1499,GoodsDescription
SCRAP,1499,GoodsDescription
BUSHELING,1499,GoodsDescription
BUNDLES,1499,GoodsDescription
AT,1499,O
USD,1499,UnitPriceAmount
317.00,1499,UnitPriceAmount
PER,1499,UnitPriceAmount
M/TON.,1499,O
AS,1499,Incoterms
PER,1499,UnitPriceAmount
BENEFICIARY'S,1499,O
PROFORMA,1499,O
INVOICE,1499,O
NO.,1499,O
S-7895,1499,O
DT,1499,O
16.12.19,1499,O
CPT,1500,Incoterms
LAHORE,1500,Incoterms
AIRPORT,1500,Incoterms
PAKISTAN,1500,Incoterms
PHARMACEUTICAL,1500,GoodsDescription
ALLOPATHIC,1500,GoodsDescription
RAW,1500,GoodsDescription
MATERIAL,1500,GoodsDescription
OF,1500,O
PHARMACEUTICAL,1500,GoodsDescription
GRADE,1500,O
QTY,1500,O
25,1500,Quantity
KGS,1500,Quantity
AZITHROMYCIN,1500,GoodsDescription
DIHYDRATE,1500,GoodsDescription
USP42,1500,O
AT,1500,GoodsDescription
USD,1500,UnitPriceAmount
103.00,1500,UnitPriceAmount
PER,1500,UnitPriceAmount
KG.,1500,O
AS,1500,O
PER,1500,UnitPriceAmount
INDENT,1500,O
NO.,1500,O
873/2019,1500,O
DATED,1500,O
18-11-2019,1500,O
M/S,1500,O
GUDIA,1500,O
PVT,1500,O
LTD,1500,O
KARACHI,1500,O
PAKISTAN,1500,Incoterms
FCA,1501,Incoterms
ANY,1501,Incoterms
CHINA/HONG,1501,Incoterms
KONG/SEAPOERT/AIRPORT,1501,Incoterms
TOTAL,1501,O
QTY,1501,O
257,1501,Quantity
NOS,1501,Quantity
NETWORKING,1501,GoodsDescription
EQUIPMENT,1501,GoodsDescription
AND,1501,GoodsDescription
COMPUTER,1501,GoodsDescription
SERVER,1501,GoodsDescription
AS,1501,O
PER,1501,O
BENEFICIARY'S,1501,O
PROFORMA,1501,O
INVOICE,1501,O
NO.(S),1501,O
0Y05861900150D-1,1501,O
AND,1501,GoodsDescription
0Y05861900140T-1,1501,O
ALL,1501,O
DATED,1501,O
03-12-2019,1501,O
CFR,1502,Incoterms
PORT,1502,Incoterms
QASIM,1502,Incoterms
PAKISTAN,1502,Incoterms
1.,1502,O
QTY,1502,O
500,1502,Quantity
M.TONS,1502,Quantity
IRON,1502,GoodsDescription
AND,1502,GoodsDescription
STEEL,1502,GoodsDescription
REMELTABLE,1502,GoodsDescription
AT,1502,O
USD,1502,UnitPriceAmount
296.00,1502,UnitPriceAmount
PER,1502,UnitPriceAmount
M.TON,1502,UnitPriceAmount
2.,1502,O
QTY,1502,O
500,1502,Quantity
M.TONS,1502,Quantity
IRON,1502,GoodsDescription
AND,1502,GoodsDescription
STEEL,1502,GoodsDescription
REMELTABLE,1502,GoodsDescription
AT,1502,O
USD,1502,UnitPriceAmount
297.00,1502,UnitPriceAmount
PER,1502,UnitPriceAmount
M.TON,1502,UnitPriceAmount
AS,1502,Incoterms
PER,1502,UnitPriceAmount
SALES,1502,O
CONTRACT,1502,O
/,1502,O
PROFORMA,1502,O
INVOICE,1502,O
NO.,1502,O
QFZE/AMIL/2692/2019,1502,O
AND,1502,GoodsDescription
QFZE/AMIL/2693/2019,1502,O
BOTH,1502,O
DATED,1502,O
11-12-2019,1502,O
CFR,1503,Incoterms
KEAMARI,1503,Incoterms
KARACHI,1503,Incoterms
SEAPORT/PORT,1503,Incoterms
QASIM,1503,Incoterms
KARACHI,1503,Incoterms
PAKISTAN,1503,Incoterms
1-,1503,O
QTY,1503,O
01,1503,Quantity
SET,1503,Quantity
OF,1503,O
RE-REELING,1503,GoodsDescription
AND,1503,GoodsDescription
DOCTOR,1503,GoodsDescription
MACHINE,1503,GoodsDescription
MODEL,1503,GoodsDescription
INSPECT,1503,O
V600,1503,O
2-,1503,O
QTY,1503,O
01,1503,Quantity
SET,1503,Quantity
OF,1503,O
RE-REELING,1503,GoodsDescription
AND,1503,GoodsDescription
DOCTOR,1503,GoodsDescription
MACHINE,1503,GoodsDescription
MODEL,1503,GoodsDescription
INSPECT,1503,O
V600,1503,O
SERVO,1503,O
TYPE,1503,O
AS,1503,Incoterms
PER,1503,O
BENEFICIARY,1503,O
PROFORMA,1503,O
INVOICE,1503,O
NO.,1503,O
PI-C1911095,1503,O
DATED,1503,O
25-11-2019,1503,O
AND,1503,GoodsDescription
APPLICANT,1503,O
PURCHASE,1503,O
ORDER,1503,O
NO.,1503,O
4400025531,1503,O
DATED,1503,O
20-11-2019,1503,O
FOB,1504,Incoterms
ANY,1504,Incoterms
THAILAND,1504,Incoterms
SEAPORT,1504,Incoterms
TOTAL,1504,O
QTY,1504,O
21500,1504,Quantity
PCS,1504,Quantity
OF,1504,O
AUTO,1504,GoodsDescription
AIR,1504,GoodsDescription
CONDITIONING,1504,GoodsDescription
PARTS,1504,GoodsDescription
COMPLETE,1504,O
DETAIL,1504,O
AS,1504,O
PER,1504,O
BENEFICIARY'S,1504,O
PROFORMA,1504,O
INVOICE,1504,O
NO.,1504,O
025/2019,1504,O
DATED,1504,O
12-12-2019.,1504,O
CFR,1505,Incoterms
KARACHI,1505,Incoterms
PORT,1505,Incoterms
PAKISTAN,1505,Incoterms
QTY,1505,O
90.65,1505,Quantity
MT,1505,Quantity
PALM,1505,GoodsDescription
ACID,1505,GoodsDescription
OIL,1505,GoodsDescription
SPECIFICATIONS,1505,O
