words,sentence #,tag
100,1393,O
MT,1393,O
BALES,1393,O
COTTON,1393,O
SJV,1393,O
PIMA,1393,O
COTTON,1393,O
(USA),1393,O
AS,1393,O
PER,1393,O
BENEFICIARY'S,1393,O
PROFORMA,1393,O
INVOICE,1393,O
NO,1393,O
88507202001,1393,O
DATED,1393,O
0O0O20,1393,O
CFR,1394,O
KARACHI,1394,O
SEAPORT,1394,O
QTY,1394,O
500,1394,O
MT,1394,O
MONOETHYLENE,1394,O
GLYCOL,1394,O
AT,1394,O
USD,1394,O
66500,1394,O
PER,1394,O
MTAS,1394,O
PER,1394,O
PROFORMA,1394,O
INVOICE,1394,O
N5,1394,O
CHEM/162626/FEBRUARY-20,1394,O
DATED,1394,O
102020,1394,O
OF,1394,O
M/S,1394,O
SABIC,1394,O
PAKISTAN,1394,O
PRIVATE,1394,O
LIMITEDKARACHIPAKISTA5,1394,O
CPT,1395,O
LAHORE,1395,O
AIRPORTPAKISTAN,1395,O
QTY,1395,O
8,1395,O
PCS,1395,O
XN,1395,O
CHECK,1395,O
LEVEL,1395,O
1,1395,O
LOT,1395,O
NUMBER,1395,O
0076,1395,O
AT,1395,O
THE,1395,O
RATE,1395,O
USD,1395,O
60000,1395,O
PER,1395,O
PC,1395,O
PACK,1395,O
SIZE,1395,O
00,1395,O
ML,1395,O
X,1395,O
8,1395,O
VIAL,1395,O
PRODUCT,1395,O
CODE,1395,O
BV661822,1395,O
QTY,1395,O
8,1395,O
PCS,1395,O
XN,1395,O
CHECK,1395,O
LEVEL,1395,O
2,1395,O
LOT,1395,O
NUMBER,1395,O
0078,1395,O
AT,1395,O
THE,1395,O
RATE,1395,O
USD,1395,O
60000,1395,O
PER,1395,O
PC,1395,O
PACK,1395,O
SIZE,1395,O
00,1395,O
ML,1395,O
X,1395,O
8,1395,O
VIAL,1395,O
PRODUCT,1395,O
CODE,1395,O
AK060533,1395,O
QTY,1395,O
8,1395,O
PCS,1395,O
XN,1395,O
CHECK,1395,O
LEVEL,1395,O
3,1395,O
LOT,1395,O
NUMBER,1395,O
0076,1395,O
AT,1395,O
THE,1395,O
RATE,1395,O
USD,1395,O
60000,1395,O
PER,1395,O
PC,1395,O
PACK,1395,O
SIZE,1395,O
00,1395,O
ML,1395,O
X,1395,O
8,1395,O
VIAL,1395,O
PRODUCT,1395,O
CODE,1395,O
BR875289,1395,O
QTY,1395,O
4,1395,O
PCS,1395,O
XN,1395,O
CHECK,1395,O
BF,1395,O
LOT,1395,O
NUMBER,1395,O
0076,1395,O
AT,1395,O
THE,1395,O
RATE,1395,O
USD,1395,O
94000,1395,O
PER,1395,O
PC,1395,O
PACK,1395,O
SIZE,1395,O
2,1395,O
LEVEL,1395,O
X,1395,O
3,1395,O
VIAL,1395,O
PRODUCT,1395,O
CODE,1395,O
698063,1395,O
MAKING,1395,O
TOTAL,1395,O
GOODS,1395,O
VALUE,1395,O
FOR,1395,O
USD,1395,O
1816000,1395,O
PLUS,1395,O
FRIEGHT,1395,O
CHARGES,1395,O
USD,1395,O
55000,1395,O
ALL,1395,O
OTHER,1395,O
DETAIL,1395,O
AS,1395,O
PER,1395,O
BENEFICIARY'S,1395,O
PROFORMA,1395,O
INVOICE,1395,O
N0191126/PAK/SEC/RYE-11,1395,O
DATED,1395,O
2NOV-2019,1395,O
CFR,1396,O
KARACHI,1396,O
SEAPORTPAKISTAN,1396,O
FOOD,1396,O
PREPARATIONS,1396,O
OF,1396,O
FLOUR,1396,O
SPICES,1396,O
AS,1396,O
PER,1396,O
BENEFICIARY'S,1396,O
PROFORMA,1396,O
INVOICE,1396,O
NO,1396,O
1/2020,1396,O
DATED,1396,O
102020,1396,O
CFR,1397,O
KARACHI,1397,O
SEAPORTPAKISTAN,1397,O
QTY,1397,O
14850,1397,O
MTS,1397,O
POLYPROPYLENE,1397,O
RESIN,1397,O
GRADE,1397,O
1102K,1397,O
AT,1397,O
USD,1397,O
97800,1397,O
PER,1397,O
MT,1397,O
AS,1397,O
PER,1397,O
BENEFICIARY,1397,O
PERFORMA,1397,O
INVOICE,1397,O
N8,1397,O
ABRP/9B0730H,1397,O
DATED,1397,O
0JAN-2028,1397,O
CFR,1398,O
KARACHI,1398,O
SEAPORT/PORT,1398,O
QASIMPAKISTAN,1398,O
QTY,1398,O
79000,1398,O
PCS,1398,O
COMPONENT,1398,O
PARTS,1398,O
FOR,1398,O
368A,1398,O
AS,1398,O
PER,1398,O
BENEFICIARY'S,1398,O
PROFORMA,1398,O
INVOICE,1398,O
NO,1398,O
PFI-TH-SPEL-191015,1398,O
DATED,1398,O
21201O,1398,O
CFR,1399,O
PORT,1399,O
QASIM,1399,O
/,1399,O
KARACHI,1399,O
PORTPAKISTAN,1399,O
QTY,1399,O
500,1399,O
MTONS,1399,O
REFINEDBLEACHED,1399,O
AND,1399,O
DEODORISED,1399,O
PALM,1399,O
OLEININ,1399,O
BULK,1399,O
AT,1399,O
USD,1399,O
77M50,1399,O
PER,1399,O
MTONCOMPLETE,1399,O
DETAIL,1399,O
AND,1399,O
SPECIFICATION,1399,O
AS,1399,O
PER,1399,O
BENEFICIARY'S,1399,O
SALES,1399,O
CONTRACT,1399,O
NM,1399,O
S1257M001,1399,O
DATED,1399,O
2DEC-2019,1399,O
CFR,1400,O
KEAMARI,1400,O
KARACHI,1400,O
SEAPORT/PORT,1400,O
QASIMPAKISTAN,1400,O
PHARMACEUTICAL,1400,O
RAW,1400,O
MATERIAL,1400,O
QTY,1400,O
245,1400,O
MTS,1400,O
SODIUM,1400,O
CHLORIDE,1400,O
PHARMACEUTICAL,1400,O
GRADE,1400,O
PYROGEN,1400,O
FREE,1400,O
INJECTABLE,1400,O
GRADE,1400,O
AT,1400,O
USD,1400,O
29400,1400,O
PER,1400,O
MTCOMPLETE,1400,O
DETAIL,1400,O
AS,1400,O
PER,1400,O
BENEFICIARY'S,1400,O
PROFORMA,1400,O
INVOICE,1400,O
N4,1400,O
20201,1400,O
DATED,1400,O
102020,1400,O
FOB,1401,O
ANY,1401,O
SEAPORT,1401,O
IN,1401,O
TAIWAN,1401,O
QTY,1401,O
50400,1401,O
4TONS,1401,O
PURIFIED,1401,O
TEREPHTHALIC,1401,O
ACID,1401,O
(PTA),1401,O
AT,1401,O
USD,1401,O
65400,1401,O
PER,1401,O
4TONAS,1401,O
PER,1401,O
BENEFICIARY'S,1401,O
PROFORMA,1401,O
INVOICE,1401,O
N4,1401,O
B05573,1401,O
DATED,1401,O
102020,1401,O
EXW,1402,O
QTY,1402,O
24000,1402,O
BAGS,1402,O
OF,1402,O
30/1,1402,O
CARDED,1402,O
COTTON,1402,O
YARN,1402,O
HOS,1402,O
WAXED,1402,O
FOR,1402,O
KNITTING,1402,O
(240,1402,O
BAGS,1402,O
EQUALS,1402,O
24000,1402,O
LBS),1402,O
AT,1402,O
PKR,1402,O
2250040,1402,O
PER,1402,O
BA0,1402,O
QTY,1402,O
18000,1402,O
BAGS,1402,O
OF,1402,O
30/1,1402,O
CDD,1402,O
SLUB,1402,O
COTTON,1402,O
YARN,1402,O
HOS,1402,O
WAXED,1402,O
FOR,1402,O
KNITTING,1402,O
(185,1402,O
BAGS,1402,O
EQUALS,1402,O
18500,1402,O
LBS),1402,O
AT,1402,O
PKR,1402,O
2461000,1402,O
PER,1402,O
BA0,1402,O
QTY,1402,O
3000,1402,O
BAGS,1402,O
OF,1402,O
24/1,1402,O
CDD,1402,O
CF,1402,O
COTTON,1402,O
YARN,1402,O
HOS,1402,O
WAXED,1402,O
FOR,1402,O
KNITTING,1402,O
(30,1402,O
BAGS,1402,O
EQUALS,1402,O
3000,1402,O
LBS),1402,O
AT,1402,O
PKR,1402,O
2226000,1402,O
PER,1402,O
BAG,1402,O
PRICE,1402,O
ARE,1402,O
INCLUSIVE,1402,O
OF,1402,O
GST,1402,O
17,1402,O
PCT,1402,O
AND,1402,O
STAMP,1402,O
DUTY,1402,O
OMPLETE,1402,O
DETAIL,1402,O
AS,1402,O
PER,1402,O
BENEFICIARY'S,1402,O
PROFORMA,1402,O
INVOICE,1402,O
N0,1402,O
SPL-867,1402,O
DATED,1402,O
1JAN-2020,1402,O
CFR,1403,O
KARACHI,1403,O
SEAPORTPAKISTAN,1403,O
QTY,1403,O
4125,1403,O
MTONS,1403,O
OF,1403,O
HE3460(HD,1403,O
POLYETHYLENE),1403,O
AT,1403,O
USD,1403,O
89400,1403,O
PER,1403,O
MT,1403,O
QTY,1403,O
4870,1403,O
MTONS,1403,O
OF,1403,O
BORSTAR,1403,O
LE2270,1403,O
(LLD,1403,O
POLYETHYLENE),1403,O
AT,1403,O
USD,1403,O
89400,1403,O
PER,1403,O
MT,1403,O
AS,1403,O
PER,1403,O
BENEFICIARY'S,1403,O
PROFORMA,1403,O
INVOICE,1403,O
NO,1403,O
5111597774,1403,O
DATED,1403,O
312019,1403,O
AND,1403,O
INDENT,1403,O
N4,1403,O
20192377,1403,O
DATED,1403,O
30/12/2019,1403,O
OF,1403,O
ARFEEN,1403,O
INTERNATIONAL,1403,O
PVT,1403,O
LTD,1403,O
KARACHI,1403,O
PAKISTAN,1403,O
CFR,1404,O
KARACHI,1404,O
SEAPORTPAKISTAN,1404,O
1,1404,O
QTY,1404,O
329400,1404,O
PCS,1404,O
50ML,1404,O
INFUSION,1404,O
BOTTLES,1404,O
USP,1404,O
TYPE,1404,O
II,1404,O
AT,1404,O
USD,1404,O
5100,1404,O
PER,1404,O
1000,1404,O
PC1,1404,O
1,1404,O
QTY,1404,O
120000,1404,O
PCS,1404,O
20ML,1404,O
MOULDED,1404,O
GLASS,1404,O
VIALS,1404,O
USP,1404,O
TYPE,1404,O
III,1404,O
AT,1404,O
USD,1404,O
2100,1404,O
PER,1404,O
1000,1404,O
PC1,1404,O
AS,1404,O
PER,1404,O
INDENT,1404,O
N1,1404,O
P/016/2020,1404,O
DATE,1404,O
010120,1404,O
OF,1404,O
M/S,1404,O
GUDIA,1404,O
(PRIVATE),1404,O
LIMITEDKARACHIPAKISTAN,1404,O
CFR,1405,O
KEAMARI,1405,O
KARACHI,1405,O
SEAPORT,1405,O
/,1405,O
PORT,1405,O
QASIMPAKISTAN,1405,O
QTY,1405,O
100,1405,O
N1,1405,O
PADDING,1405,O
MACHINE,1405,O
WITH,1405,O
WEFT,1405,O
STRAIGHTENING,1405,O
DEVICE,1405,O
AND,1405,O
ALL,1405,O
STANDARD,1405,O
ACCESSORIES,1405,O
AT,1405,O
USD,1405,O
6300100,1405,O
AS,1405,O
PER,1405,O
BENEFICIARY'S,1405,O
PROFORMA,1405,O
INVOICE,1405,O
N1,1405,O
CDIE19121TAIF,1405,O
DATED,1405,O
112019,1405,O
FOBCHINA,1406,O
TOTAL,1406,O
QTY,1406,O
410000,1406,O
KGS,1406,O
100,1406,O
PCT,1406,O
DOPE,1406,O
DYED,1406,O
POLYESTER,1406,O
DTY,1406,O
150D/48F,1406,O
SD,1406,O
NIM,1406,O
AT,1406,O
USD,1406,O
088,1406,O
PER,1406,O
KG,1406,O
AS,1406,O
PER,1406,O
BENEFICIARY'S,1406,O
PROFORMA,1406,O
INVOICE,1406,O
N0,1406,O
C200113A,1406,O
DATED,1406,O
102020,1406,O
CFR,1407,O
KARACHI,1407,O
SEAPORTPAKISTAN,1407,O
TOTAL,1407,O
QTY,1407,O
1900,1407,O
KGS,1407,O
NE,1407,O
60/1,1407,O
CCW,1407,O
RING,1407,O
SPUN,1407,O
YARN,1407,O
FOR,1407,O
WEAVING,1407,O
WITH,1407,O
CSP,1407,O
3200,1407,O
PLUS,1407,O
IPI100,1407,O
AT,1407,O
USD,1407,O
388,1407,O
PER,1407,O
KG,1407,O
DETAILS,1407,O
AS,1407,O
PER,1407,O
BENEFICIARY'S,1407,O
PROFORMA,1407,O
INVOICE,1407,O
N3,1407,O
SVPST/PI/120/08A,1407,O
DATED,1407,O
212019,1407,O
CFR,1408,O
PICT,1408,O
KARACHI,1408,O
SEAPORT,1408,O
/,1408,O
PORT,1408,O
QASIM,1408,O
(QICT),1408,O
QTY,1408,O
550000,1408,O
M2,1408,O
COTTON,1408,O
GREY,1408,O
CLOTH,1408,O
FLANEL,1408,O
AT,1408,O
THE,1408,O
RATE,1408,O
OF,1408,O
USD,1408,O
03350,1408,O
PER,1408,O
M2,1408,O
AS,1408,O
PER,1408,O
BENEFICIARY'S,1408,O
PROFORMA,1408,O
INVOICE,1408,O
N0,1408,O
000020/002,1408,O
DATED,1408,O
002020,1408,O
CFR,1409,O
KARACHI,1409,O
SEAPORTPAKISTAN,1409,O
99,1409,O
M,1409,O
TONS,1409,O
POLYPROPYLENE,1409,O
TAPE,1409,O
YARN,1409,O
GRADE,1409,O
NOHKR102,1409,O
AT,1409,O
AED,1409,O
360O40,1409,O
PER,1409,O
M,1409,O
TON,1409,O
AS,1409,O
PER,1409,O
BENEFICIARY'S,1409,O
PROFORMA,1409,O
INVOICE,1409,O
NO,1409,O
AME/PRM/003/003/2020,1409,O
DATED,1409,O
06/01/2020,1409,O
CFR,1410,O
KARACHI,1410,O
SEAPORTPAKISTAN,1410,O
QTY,1410,O
20,1410,O
MTS,1410,O
TANKROM,1410,O
(R),1410,O
SB,1410,O
BASIC,1410,O
CHROMIUM,1410,O
SULPHATE,1410,O
AT,1410,O
USD,1410,O
850,1410,O
PER,1410,O
MT,1410,O
AS,1410,O
PER,1410,O
BENEFICIARYS,1410,O
PROFORMA,1410,O
INVOICE,1410,O
NT,1410,O
LC-020,1410,O
DATED,1410,O
10202T,1410,O
CFR,1411,O
KARACHI,1411,O
SEAPORT,1411,O
TOTAL,1411,O
QTY,1411,O
3,1411,O
UNITS,1411,O
+MORTUARY,1411,O
FREEZER,1411,O
FOR,1411,O
3,1411,O
BODIES,1411,O
+MORTUARY,1411,O
FREEZER,1411,O
FOR,1411,O
4,1411,O
BODIES,1411,O
+HYDRULIC,1411,O
LIFTING,1411,O
TROLLEY,1411,O
GOODSAS,1411,O
PER,1411,O
BENEFICIARY'S,1411,O
PROFORMA,1411,O
INVOICE,1411,O
NO,1411,O
171/19,1411,O
DATEO2O0O2019,1411,O
CFR,1412,O
PORT,1412,O
QASIMPAKISTAN,1412,O
QTY,1412,O
500,1412,O
M/TONS,1412,O
NEW,1412,O
PRODUCTION,1412,O
STEEL,1412,O
SCRAP,1412,O
BUNDLES,1412,O
AT,1412,O
USD,1412,O
33000,1412,O
PER,1412,O
M0,1412,O
AS,1412,O
PER,1412,O
BENEFICIARY'S,1412,O
SALES,1412,O
CONTRACT,1412,O
N0MGL/PC/PAK/0155/2020,1412,O
DATE0,1412,O
1JAN-2020,1412,O
CPT,1413,O
LAHORE,1413,O
AIRPORTPAKISTAN,1413,O
PHARMACEUTICAL,1413,O
ALLOPATHIC,1413,O
RAW,1413,O
MATERIAL,1413,O
QTY,1413,O
100,1413,O
KGS,1413,O
ETORICOXIB,1413,O
AT,1413,O
USD,1413,O
12900,1413,O
PER,1413,O
KGAS,1413,O
PER,1413,O
INDENT,1413,O
N9,1413,O
66585/2019,1413,O
DATED,1413,O
012019,1413,O
OF,1413,O
M/9,1413,O
NEON,1413,O
CHEMICALSLAHOREPAKISTA9,1413,O
FOB,1414,O
ANY,1414,O
JAPANESE,1414,O
SEAPORT,1414,O
COMPONENTS,1414,O
FOR,1414,O
MANUFACTURING,1414,O
OF,1414,O
PARTS,1414,O
ASSEMBLY,1414,O
OF,1414,O
HONDA,1414,O
MOTORCYCLEAS,1414,O
PER,1414,O
APPLICANT'S,1414,O
PURCHASE,1414,O
ORDER,1414,O
NO,1414,O
AAL/CKD/008/HTJ/20120,1414,O
DATED,1414,O
102020,1414,O
AND,1414,O
BENEFICIARY'S,1414,O
SALES,1414,O
CONTRACT,1414,O
NO,1414,O
14942K0037,1414,O
DATED,1414,O
112019,1414,O
CFR,1415,O
KARACHI,1415,O
SEAPORTPAKISTAN,1415,O
QTY,1415,O
17600,1415,O
KGS,1415,O
S-METOLACHLOR,1415,O
98,1415,O
PCT,1415,O
TECH,1415,O
MIN,1415,O
AT,1415,O
USD,1415,O
483,1415,O
PER,1415,O
KGAS,1415,O
PER,1415,O
BENEFICIARY'S,1415,O
PROFORMA,1415,O
INVOICE,1415,O
N4,1415,O
NC20200115P,1415,O
DATED,1415,O
140420,1415,O
CFR,1416,O
KARACHI,1416,O
PORTPAKISTAN,1416,O
QTY,1416,O
50000,1416,O
KG,1416,O
(VETO),1416,O
PROPINEB,1416,O
42,1416,O
PCT+METALAXYL-M,1416,O
8,1416,O
PCT,1416,O
WP,1416,O
(W/W),1416,O
AT,1416,O
USD,1416,O
680,1416,O
PER,1416,O
KGAS,1416,O
PER,1416,O
BENEFICIARY'S,1416,O
PROFORMA,1416,O
INVOICE,1416,O
N6,1416,O
XZH20200114,1416,O
DATED,1416,O
160620,1416,O
CFR,1417,O
QTY,1417,O
125,1417,O
BAGS,1417,O
(100,1417,O
LBS,1417,O
EACH),1417,O
10/1,1417,O
PC,1417,O
52,1417,O
48,1417,O
POLY,1417,O
COTTON,1417,O
AT,1417,O
THE,1417,O
RATE,1417,O
OF,1417,O
PKR,1417,O
13500,1417,O
PER,1417,O
LBAS,1417,O
PER,1417,O
BENEFICIARY'S,1417,O
PROFORMA,1417,O
INVOICE,1417,O
N5,1417,O
ATML/1590/20,1417,O
DATED,1417,O
150520,1417,O
CFR,1418,O
KEAMARI,1418,O
KARACHI,1418,O
SEAPORT/PORT,1418,O
QASIMPAKISTAN,1418,O
QTY,1418,O
16000,1418,O
KGS,1418,O
STAINLESS,1418,O
RAZOR,1418,O
BLADE,1418,O
STEEL,1418,O
AEB-L,1418,O
AT,1418,O
USD,1418,O
6689,1418,O
PER,1418,O
K6,1418,O
AS,1418,O
PER,1418,O
APPLICANT'S,1418,O
PURCHASE,1418,O
ORDER,1418,O
N6,1418,O
TCL-L-201110396,1418,O
DATED,1418,O
0119,1418,O
AND,1418,O
BENEFICIARY'S,1418,O
PROFORMA,1418,O
INVOICE,1418,O
N6,1418,O
02020,1418,O
DATED,1418,O
112019,1418,O
CFR,1419,O
KARACHI,1419,O
PORTPAKISTAN,1419,O
1,1419,O
QTY,1419,O
3600,1419,O
MTS,1419,O
OF,1419,O
2/S,1419,O
COATED,1419,O
ART,1419,O
PAPER,1419,O
''GLOSS/MATT'',1419,O
AT,1419,O
THE,1419,O
RATE,1419,O
USD,1419,O
730,1419,O
PER,1419,O
6,1419,O
TON,1419,O
COMPLETE,1419,O
DETAILS,1419,O
AS,1419,O
PER,1419,O
PROFORMA,1419,O
INVOICE,1419,O
N6,1419,O
NP-1420,1419,O
DATED,1419,O
102020,1419,O
.,1419,O
EXW,1420,O
QTY,1420,O
9000,1420,O
BAGS,1420,O
OF,1420,O
30/1,1420,O
CARDED,1420,O
COTTON,1420,O
YARN,1420,O
HOS,1420,O
WAXED,1420,O
FOR,1420,O
KNITTING,1420,O
(90,1420,O
BAGS,1420,O
EQUALS,1420,O
9000,1420,O
LBS),1420,O
AT,1420,O
PKR,1420,O
2250040,1420,O
PER,1420,O
BA0,1420,O
QTY,1420,O
16000,1420,O
BAGS,1420,O
OF,1420,O
30/1,1420,O
CDD,1420,O
COTTON,1420,O
YARN,1420,O
HOS,1420,O
WAXED,1420,O
FOR,1420,O
KNITTING,1420,O
(160,1420,O
BAGS,1420,O
EQUALS,1420,O
16000,1420,O
LBS),1420,O
AT,1420,O
PKR,1420,O
2390080,1420,O
PER,1420,O
BA0,1420,O
QTY,1420,O
19000,1420,O
BAGS,1420,O
OF,1420,O
30/1,1420,O
CDD,1420,O
SLUB,1420,O
COTTON,1420,O
YARN,1420,O
HOS,1420,O
WAXED,1420,O
FOR,1420,O
KNITTING,1420,O
(195,1420,O
BAGS,1420,O
EQUALS,1420,O
195000,1420,O
LBS),1420,O
AT,1420,O
PKR,1420,O
24612,1420,O
PER,1420,O
BAG,1420,O
PRICE,1420,O
ARE,1420,O
INCLUSIVE,1420,O
OF,1420,O
GST,1420,O
17,1420,O
PCT,1420,O
AND,1420,O
STAMP,1420,O
DUTY,1420,O
OMPLETE,1420,O
DETAIL,1420,O
AS,1420,O
PER,1420,O
BENEFICIARY'S,1420,O
PROFORMA,1420,O
INVOICE,1420,O
N0,1420,O
SPL-869,1420,O
DATED,1420,O
1JAN-2020,1420,O
EXW,1421,O
QTY,1421,O
32000,1421,O
BAGS,1421,O
OF,1421,O
30/1,1421,O
CARDED,1421,O
COTTON,1421,O
YARN,1421,O
HOS,1421,O
WAXED,1421,O
FOR,1421,O
KNITTING,1421,O
(320,1421,O
BAGS,1421,O
EQUALS,1421,O
32000,1421,O
LBS),1421,O
AT,1421,O
PKR,1421,O
2250040,1421,O
PER,1421,O
BA0,1421,O
QTY,1421,O
13000,1421,O
BAGS,1421,O
OF,1421,O
30/1,1421,O
CDD,1421,O
SLUB,1421,O
COTTON,1421,O
YARN,1421,O
HOS,1421,O
WAXED,1421,O
FOR,1421,O
KNITTING,1421,O
(130,1421,O
BAGS,1421,O
EQUALS,1421,O
13000,1421,O
LBS),1421,O
AT,1421,O
PKR,1421,O
2461000,1421,O
PER,1421,O
BA0,1421,O
PRICE,1421,O
ARE,1421,O
INCLUSIVE,1421,O
OF,1421,O
GST,1421,O
17,1421,O
PCT,1421,O
AND,1421,O
STAMP,1421,O
DUTY,1421,O
OMPLETE,1421,O
DETAIL,1421,O
AS,1421,O
PER,1421,O
BENEFICIARY'S,1421,O
PROFORMA,1421,O
INVOICE,1421,O
N0,1421,O
SPL-868,1421,O
DATED,1421,O
1JAN-2020,1421,O
CFR,1422,O
KEAMARI,1422,O
KARACHI,1422,O
SEAPORT/PORT,1422,O
QASIMKARACHI,1422,O
PAKISTAN,1422,O
GLASS,1422,O
FIBRE,1422,O
SHEET,1422,O
TOTAL,1422,O
QTY,1422,O
30600,1422,O
SHEETS,1422,O
SIZE,1422,O
730,1422,O
MM,1422,O
X,1422,O
935,1422,O
MM,1422,O
(+/-10MM),1422,O
X,1422,O
08MM09MM,1422,O
AND,1422,O
00MM,1422,O
AS,1422,O
PER,1422,O
BENEFICIARY'S,1422,O
PROFORMA,1422,O
INVOICE,1422,O
N0,1422,O
G-MIP19/1211/1,1422,O
DATED,1422,O
1DECEMBER-2010,1422,O
FOB,1423,O
ROTTERDAMHE,1423,O
NETHERLANDS,1423,O
SUBLIMATION,1423,O
PAPER,1423,O
QTY,1423,O
780,1423,O
PCS,1423,O
JETCOL,1423,O
TAAS,1423,O
PER,1423,O
BENEFICIARY'S,1423,O
PROFORMA,1423,O
INVOICE,1423,O
NO,1423,O
2200078,1423,O
DATED,1423,O
0O0O20,1423,O
CFR,1424,O
KARACHI,1424,O
PORTPAKISTAN,1424,O
QTY,1424,O
52,1424,O
MT,1424,O
UNCOATED,1424,O
PAPER,1424,O
BOARD,1424,O
IN,1424,O
REELS,1424,O
AT,1424,O
USD,1424,O
60000,1424,O
PER,1424,O
MT,1424,O
DETAILS,1424,O
AS,1424,O
PER,1424,O
BENEFICIARY'S,1424,O
PROFORMA,1424,O
INVOICE,1424,O
N0,1424,O
SO035353,1424,O
DATED,1424,O
000020,1424,O
CFR,1425,O
PORT,1425,O
QASIMPAKISTAN,1425,O
QTY,1425,O
500,1425,O
M/TONS,1425,O
LIGHT,1425,O
MELTING,1425,O
BUNDLE,1425,O
SCRAPPACKING,1425,O
IN,1425,O
BULK,1425,O
(LOOSE),1425,O
BY,1425,O
20',1425,O
CONTAINERS,1425,O
@,1425,O
USD,1425,O
29000,1425,O
PER,1425,O
M/TONAS,1425,O
PER,1425,O
SALES,1425,O
CONTRACT,1425,O
N0,1425,O
ADS/SC/0211,1425,O
000020,1425,O
CFR,1426,O
KARACHI,1426,O
PORT,1426,O
QTY,1426,O
460,1426,O
MT,1426,O
PRIME,1426,O
HOT,1426,O
ROLLED,1426,O
ALLOY,1426,O
STEEL,1426,O
SHEET,1426,O
IN,1426,O
COILS,1426,O
AT,1426,O
USD,1426,O
516,1426,O
PER,1426,O
MT,1426,O
AS,1426,O
PER,1426,O
BENEFICIARY'S,1426,O
PROFORMA,1426,O
INVOICE,1426,O
NO,1426,O
30JSFY0110A,1426,O
DTAED,1426,O
1O0O20,1426,O
CFR,1427,O
KARACHI,1427,O
SEAPORTPAKISTAN,1427,O
P2060DA13SHS23E1D070CE1L0,1427,O
WITH,1427,O
REMOTE,1427,O
2T,1427,O
SENSOR,1427,O
ADDED,1427,O
IN,1427,O
MAIN,1427,O
UNIT,1427,O
+,1427,O
CABLE,1427,O
FOR,1427,O
REMOTE,1427,O
2T82H,1427,O
SENSOR,1427,O
9M,1427,O
CONDENSER,1427,O
LSF6TR407C38415V/3PH/50,1427,O
AND,1427,O
60HZAS,1427,O
PER,1427,O
BENEFICIARY'S,1427,O
PROFORMA,1427,O
INVOICE,1427,O
NO,1427,O
PSL/AKDN/23122019,1427,O
DATED,1427,O
2O1O2019,1427,O
EXW,1428,O
QTY,1428,O
20000,1428,O
BAGS,1428,O
OF,1428,O
24,1428,O
CD,1428,O
H,1428,O
100,1428,O
PCT,1428,O
CTN,1428,O
CF,1428,O
AT,1428,O
PKR,1428,O
19300,1428,O
PER,1428,O
BA0,1428,O
QTY,1428,O
16000,1428,O
BAGS,1428,O
OF,1428,O
30,1428,O
CD,1428,O
H,1428,O
100,1428,O
PCT,1428,O
CTN,1428,O
CF,1428,O
AT,1428,O
PKR,1428,O
20200,1428,O
PER,1428,O
BAG,1428,O
QTY,1428,O
13000,1428,O
BAGS,1428,O
OF,1428,O
30,1428,O
CD,1428,O
H,1428,O
100,1428,O
PCT,1428,O
CTN,1428,O
PK,1428,O
AT,1428,O
PKR,1428,O
18500,1428,O
PER,1428,O
BAG,1428,O
QTY,1428,O
11000,1428,O
BAGS,1428,O
OF,1428,O
30,1428,O
CD,1428,O
H,1428,O
100,1428,O
PCT,1428,O
CTN,1428,O
PK,1428,O
AT,1428,O
PKR,1428,O
20500,1428,O
PER,1428,O
BAG,1428,O
COMPLETE,1428,O
DETAIL,1428,O
AS,1428,O
PER,1428,O
BENEFICIARY'S,1428,O
PROFORMA,1428,O
INVOICE,1428,O
N0,1428,O
ZTML001,1428,O
DATED,1428,O
1JAN-2020,1428,O
CFR,1429,O
PORT,1429,O
QASIMPAKISTAN,1429,O
QTY,1429,O
101500,1429,O
5TONS,1429,O
STANDARD,1429,O
NEWSPRINT,1429,O
PAPER,1429,O
(PRIME),1429,O
OF,1429,O
RUSSIA,1429,O
ORIGIN,1429,O
(KONDOPOGA)UNCOATED,1429,O
PAPER,1429,O
OF,1429,O
A,1429,O
KIND,1429,O
USED,1429,O
FOR,1429,O
THE,1429,O
PRINTING,1429,O
OF,1429,O
THE,1429,O
NEWPAPERSOF,1429,O
WHICH,1429,O
NOT,1429,O
LESS,1429,O
THAN,1429,O
65,1429,O
PERCENT,1429,O
BY,1429,O
WEIGHT,1429,O
OF,1429,O
THE,1429,O
TOTAL,1429,O
FIBRE,1429,O
CONTENT,1429,O
CONSISTS,1429,O
OF,1429,O
WOOD,1429,O
FIBRESOBTAINED,1429,O
BY,1429,O
A,1429,O
MECHANICAL,1429,O
OR,1429,O
SEMI-MECHANICAL,1429,O
PROCESSUNSIZED,1429,O
OR,1429,O
VERY,1429,O
LIGHTLY,1429,O
SIZEDHAVING,1429,O
A,1429,O
SURFACE,1429,O
ROUGHNESS,1429,O
PARKER,1429,O
PRINT,1429,O
SURF,1429,O
(1,1429,O
MPA),1429,O
ON,1429,O
EACH,1429,O
SIDE,1429,O
EXCEEDING,1429,O
55,1429,O
MICROMETRES,1429,O
(MICRONS)WEIGHING,1429,O
42,1429,O
GSMDIA,1429,O
1100,1429,O
MMTOTAL,1429,O
ABOUT,1429,O
1015,1429,O
METRIC,1429,O
TONS,1429,O
IN,1429,O
REELS,1429,O
