words,sentence #,tag
AT,1433,O
THE,1433,O
RATE,1433,O
OF,1433,O
USD,1433,O
2.35,1433,O
PER,1433,O
KG,1433,O
-3,1433,O
QTY,1433,O
400,1433,B-NW
KGS,1433,I-NW
LA611TPCR201B,1433,O
AT,1433,O
THE,1433,O
RATE,1433,O
OF,1433,O
USD,1433,O
2.98,1433,O
PER,1433,O
KG,1433,O
-4,1433,O
QTY,1433,O
4550,1433,B-NW
KGS,1433,I-NW
LA880T201B,1433,O
AT,1433,O
THE,1433,O
RATE,1433,O
OF,1433,O
USD,1433,O
2.17,1433,O
PER,1433,O
KG,1433,O
-5,1433,O
QTY,1433,O
1400,1433,B-NW
KGS,1433,I-NW
LA880WT11BK03,1433,O
AT,1433,O
THE,1433,O
RATE,1433,O
OF,1433,O
USD,1433,O
2.23,1433,O
PER,1433,O
KG,1433,O
-6,1433,O
QTY,1433,O
75,1433,B-NW
KGS,1433,I-NW
X675TPCRR299(TSOP7),1433,O
AT,1433,O
THE,1433,O
RATE,1433,O
OF,1433,O
USD,1433,O
2.15,1433,O
PER,1433,O
KG,1433,O
-7,1433,O
QTY,1433,O
700,1433,B-NW
KGS,1433,I-NW
TJ530NATURAL,1433,O
AT,1433,O
THE,1433,O
RATE,1433,O
OF,1433,O
USD,1433,O
1.93,1433,O
PER,1433,O
KG,1433,O
-8,1433,O
QTY,1433,O
375,1433,B-NW
KGS,1433,I-NW
XRP170T211BK03,1433,O
AT,1433,O
THE,1433,O
RATE,1433,O
OF,1433,O
USD,1433,O
2.34,1433,O
PER,1433,O
KG,1433,O
-9,1433,O
QTY,1433,O
3250,1433,B-NW
KGS,1433,I-NW
LA880T015B,1433,O
AT,1433,O
THE,1433,O
RATE,1433,O
OF,1433,O
USD,1433,O
2.08,1433,O
PER,1433,O
KG,1433,O
-10,1433,O
QTY,1433,O
1000,1433,B-NW
KGS,1433,I-NW
X675TPCRR1G3,1433,O
AT,1433,O
THE,1433,O
RATE,1433,O
OF,1433,O
USD,1433,O
2.15,1433,O
PER,1433,O
KG,1433,O
-11,1433,O
QTY,1433,O
50,1433,B-NW
KGS,1433,I-NW
TJ530015B,1433,O
AT,1433,O
THE,1433,O
RATE,1433,O
OF,1433,O
USD,1433,O
1.93,1433,O
PER,1433,O
KG,1433,O
AS,1433,O
PER,1433,O
BENEFICIARY'S,1433,O
PROFORMA,1433,O
INVOICE,1433,O
NO.,1433,O
P1C598AVT009,1433,O
REV1,1433,O
DATED,1433,O
20012020,1433,O
FOB,1434,O
ANY,1434,O
SOUTH,1434,O
KOREAN,1434,O
PORT,1434,O
STEEL,1434,O
PIPE,1434,O
STKM13A.,1434,O
1,1434,O
QTY,1434,O
8810,1434,B-NW
PCS,1434,I-NW
8.0MMX1.0TX508MM,1434,O
AT,1434,O
USD,1434,O
0.49,1434,O
PER,1434,O
PC,1434,O
2,1434,O
QTY,1434,O
8810,1434,B-NW
PCS,1434,I-NW
22.2MMX1.2TX455MM,1434,O
AT,1434,O
USD,1434,O
0.56,1434,O
PER,1434,O
PC,1434,O
3,1434,O
QTY,1434,O
4405,1434,B-NW
PCS,1434,I-NW
22.2MMX1.2X1805MM,1434,O
AT,1434,O
USD,1434,O
1.88,1434,O
PER,1434,O
PC,1434,O
4,1434,O
QTY,1434,O
8810,1434,B-NW
PCS,1434,I-NW
25.4MMX1.2TX1301MM,1434,O
AT,1434,O
USD,1434,O
1.59,1434,O
PER,1434,O
PC,1434,O
5,1434,O
QTY,1434,O
8810,1434,B-NW
PCS,1434,I-NW
25.4MMX1.2TX460MM,1434,O
AT,1434,O
USD,1434,O
0.69,1434,O
PER,1434,O
PC,1434,O
6,1434,O
QTY,1434,O
8810,1434,B-NW
PCS,1434,I-NW
25.4MMX1.2TX840MM,1434,O
AT,1434,O
USD,1434,O
1.02,1434,O
PER,1434,O
PC,1434,O
AS,1434,O
PER,1434,O
BENEFICIARY'S,1434,O
PROFORMA,1434,O
INVOICE,1434,O
NO.,1434,O
ESPI200120,1434,O
DATED,1434,O
20.01.20,1434,O
FOB,1435,O
DENIM,1435,O
FABRIC,1435,O
AS,1435,O
PER,1435,O
PROFORMA,1435,O
INVOICE,1435,O
NO.,1435,O
19120005/1,1435,O
DATED,1435,O
04.12.19,1435,O
19110123/1,1435,O
DATED,1435,O
29.11.19,1435,O
19110122/1,1435,O
DATED,1435,O
29.11.19,1435,O
19090102/1A,1435,O
DATED,1435,O
24.09.20,1435,O
EXW,1436,O
NISHAT,1436,O
MILLS,1436,O
LTD,1436,O
LAHORE,1436,O
1QTY,1436,O
12000,1436,B-NW
METERS,1436,I-NW
FABRIC,1436,O
IN,1436,O
STANDARD,1436,O
PACKING,1436,O
WITH,1436,O
DESCRIPTION,1436,O
OF,1436,O
98,1436,O
PCT,1436,O
COTTON,1436,O
2,1436,O
PCT,1436,O
SPANDEX,1436,O
16X16/70D/128X47,1436,O
03-Jan,1436,O
S,1436,O
TWILL,1436,O
FINISH,1436,O
WIDTH,1436,O
52'',1436,O
NORMAL,1436,O
FLAT,1436,O
PFGD,1436,O
AT,1436,O
PKR,1436,O
268,1436,O
PER,1436,O
METER,1436,O
PLUS,1436,O
17,1436,O
PCT,1436,O
SALES,1436,O
TAX,1436,O
AT,1436,O
PKR,1436,O
546720,1436,O
2QTY,1436,O
78000,1436,B-NW
METERS,1436,I-NW
FABRIC,1436,O
IN,1436,O
STANDARD,1436,O
PACKING,1436,O
WITH,1436,O
DESCRIPTION,1436,O
OF,1436,O
98,1436,O
PCT,1436,O
COTTON,1436,O
2,1436,O
PCT,1436,O
SPANDEX,1436,O
16X16/70D/128X47,1436,O
03-Jan,1436,O
S,1436,O
TWILL,1436,O
FINISH,1436,O
WIDTH,1436,O
52'',1436,O
NORMAL,1436,O
FLAT,1436,O
PFGD,1436,O
AT,1436,O
PKR,1436,O
268,1436,O
PER,1436,O
METER,1436,O
PLUS,1436,O
17,1436,O
PCT,1436,O
SALES,1436,O
TAX,1436,O
AT,1436,O
PKR,1436,O
355368,1436,O
AS,1436,O
PER,1436,O
BENEFICIARY'S,1436,O
SALE,1436,O
CONTRACT,1436,O
NO.,1436,O
NDF/NA60258/2020,1436,O
DATED,1436,O
8012020,1436,O
CFR,1437,O
KARACHI,1437,O
PORT,1437,O
UNLUBRICATED,1437,O
ROUND,1437,O
ZINC,1437,O
SLUGS,1437,O
99.995,1437,O
PERCENT,1437,O
PURITY,1437,O
-1,1437,O
QTY,1437,O
2,1437,B-NW
MT,1437,I-NW
ZINC,1437,O
SLUGS,1437,O
SIZE,1437,O
31.1,1437,O
PLUS,1437,O
MINUS,1437,O
0.10MM,1437,O
WEIGHT,1437,O
16.5,1437,O
PLUS,1437,O
MINUS,1437,O
0.40G,1437,O
AT,1437,O
USD,1437,O
3021,1437,O
PER,1437,O
MT,1437,O
-2,1437,O
QTY,1437,O
9,1437,B-NW
MT,1437,I-NW
ZINC,1437,O
SLUGS,1437,O
SIZE,1437,O
13.1,1437,O
PLUS,1437,O
MINUS,1437,O
0.10MM,1437,O
WEIGHT,1437,O
4,1437,O
PLUS,1437,O
MINUS,1437,O
0.15G,1437,O
AT,1437,O
USD,1437,O
3021,1437,O
PER,1437,O
MT,1437,O
-3,1437,O
QTY,1437,O
5,1437,B-NW
MT,1437,I-NW
ZINC,1437,O
SLUGS,1437,O
SIZE,1437,O
13.1,1437,O
PLUS,1437,O
MINUS,1437,O
0.10MM,1437,O
WEIGHT,1437,O
3.2,1437,O
PLUS,1437,O
MINUS,1437,O
0.15G,1437,O
AT,1437,O
USD,1437,O
3021,1437,O
PER,1437,O
MT,1437,O
-4,1437,O
QTY,1437,O
1,1437,B-NW
MT,1437,I-NW
ZINC,1437,O
SLUGS,1437,O
SIZE,1437,O
13.1,1437,O
PLUS,1437,O
MINUS,1437,O
0.10MM,1437,O
WEIGHT,1437,O
3,1437,O
PLUS,1437,O
MINUS,1437,O
0.15G,1437,O
AT,1437,O
USD,1437,O
3021,1437,O
PER,1437,O
MT,1437,O
-5,1437,O
QTY,1437,O
5,1437,B-NW
MT,1437,I-NW
ZINC,1437,O
SLUGS,1437,O
SIZE,1437,O
1300,1437,O
PLUS,1437,O
MINUS,1437,O
0.10MM,1437,O
WEIGHT,1437,O
2.3,1437,O
PLUS,1437,O
MINUS,1437,O
0.15G,1437,O
AT,1437,O
USD,1437,O
3021,1437,O
PER,1437,O
MT,1437,O
-6,1437,O
QTY,1437,O
3,1437,B-NW
MT,1437,I-NW
ZINC,1437,O
SLUGS,1437,O
SIZE,1437,O
9.5,1437,O
PLUS,1437,O
MINUS,1437,O
0.10MM,1437,O
WEIGHT,1437,O
2,1437,O
PLUS,1437,O
MINUS,1437,O
0.15G,1437,O
AT,1437,O
USD,1437,O
3094,1437,O
PER,1437,O
MT,1437,O
AS,1437,O
PER,1437,O
BENEFICIARY'S,1437,O
PROFORMA,1437,O
INVOICE,1437,O
NO.,1437,O
82020,1437,O
DATED,1437,O
14012020,1437,O
AND,1437,O
APPLICANT'S,1437,O
PURCHASE,1437,O
ORDER,1437,O
NO.,1437,O
400/PHARMET/KBM/0167/20,1437,O
DATED,1437,O
14012020,1437,O
CFR,1438,O
PETROLEUM,1438,O
PRODUCTS,1438,O
PRODUCED,1438,O
BY,1438,O
THE,1438,O
BENEFICIARY,1438,O
AS,1438,O
MENTIONED,1438,O
ON,1438,O
PROFORMA,1438,O
INVOICE,1438,O
NO.,1438,O
BPPL/PINV/012020/02,1438,O
DATED,1438,O
21.01.20,1438,O
(+),1438,O
QTY,1438,O
840830.74,1438,B-NW
LITERS,1438,I-NW
HIGH,1438,O
SPEED,1438,O
DIESEL,1438,O
AT,1438,O
PKR,1438,O
118.93,1438,O
PER,1438,O
LITER,1438,O
(+),1438,O
QTY,1438,O
954289.53,1438,B-NW
LITERS,1438,I-NW
MOTOR,1438,O
SPIRIT,1438,O
AT,1438,O
PKR,1438,O
104.79,1438,O
PER,1438,O
LITER,1438,O
CFR,1439,O
KARACHI,1439,O
PORT,1439,O
/,1439,O
PORT,1439,O
QASIM,1439,O
QTY,1439,O
435.00MT,1439,B-NW
(959001,1439,I-NW
LBS),1439,I-NW
+/3,1439,I-NW
PCT,1439,I-NW
OF,1439,O
BRAZIL,1439,O
RAW,1439,O
COTTON.,1439,O
BCI,1439,O
MIDD,1439,O
SHY,1439,O
AND,1439,O
BETTER,1439,O
SPECS,1439,O
AS,1439,O
PER,1439,O
RECAP,1439,O
CROP,1439,O
2019,1439,O
AVERAGE,1439,O
TRASH,1439,O
3.50%,1439,O
AT,1439,O
USC,1439,O
70.75,1439,O
PER,1439,O
LB,1439,O
AS,1439,O
PER,1439,O
BENEFICIARY'S,1439,O
PROFORMA,1439,O
INVOICE,1439,O
NO.,1439,O
8364,1439,O
DATED,1439,O
18112019,1439,O
CFR,1440,O
KARACHI,1440,O
PORT,1440,O
QTY,1440,O
9000,1440,B-NW
KGS,1440,I-NW
ACETYLENE,1440,O
BLACK,1440,O
/,1440,O
BATTERY,1440,O
GRADE,1440,O
AT,1440,O
USD,1440,O
1.67,1440,O
PER,1440,O
KG,1440,O
AS,1440,O
PER,1440,O
APPLICANT'S,1440,O
PURCHASE,1440,O
ORDER,1440,O
NO.,1440,O
401/BROTHERS/KBM/1287/20,1440,O
DATED,1440,O
17.01.2020,1440,O
AND,1440,O
BENEFICIARY'S,1440,O
PROFORMA,1440,O
INVOICE,1440,O
NO.,1440,O
PSPAB20E008,1440,O
DATED,1440,O
17012020,1440,O
CPT,1441,O
LAHORE,1441,O
AIRPORT,1441,O
PAKISTAN,1441,O
QTY,1441,O
1,1441,B-NW
PC,1441,I-NW
OF,1441,O
MULTI,1441,O
MODE,1441,O
READER/TRINOCULAR,1441,O
MICROSCOPE,1441,O
SYSTEM,1441,O
MODEL;,1441,O
S1LFA,1441,O
AT,1441,O
THE,1441,O
RATE,1441,O
USD,1441,O
22150,1441,O
PER,1441,O
PC,1441,O
COMPLETE,1441,O
DETAIL,1441,O
AS,1441,O
PER,1441,O
BENEFICIARY'S,1441,O
PROFORMA,1441,O
INVOICE,1441,O
NO.,1441,O
Q65029,1441,O
DATED,1441,O
10092019,1441,O
CFR,1442,O
KARACHI,1442,O
PORT,1442,O
PAKISTAN,1442,O
TOTAL,1442,O
QUANTITY,1442,O
99,1442,O
M/TONS,1442,O
2/S,1442,O
COATED,1442,O
PACKAGING,1442,O
BOARD,1442,O
IN,1442,O
SHEETS,1442,O
AT,1442,O
USD,1442,O
730,1442,O
PER,1442,O
MT,1442,O
AS,1442,O
PER,1442,O
INDENT,1442,O
NO.,1442,O
786/114/IBM/2020FCGE,1442,O
DATED,1442,O
14.01.20,1442,O
OF,1442,O
M/S.,1442,O
INTERNATIONAL,1442,O
BUSINESS,1442,O
MANAGEMENT,1442,O
KARACHI,1442,O
PAKISTAN.,1442,O
CFR,1443,O
KARACHI,1443,O
PORT,1443,O
PAKISTAN,1443,O
QTY,1443,O
102,1443,B-NW
MTS,1443,I-NW
LINEAR,1443,O
LOW,1443,O
DENSITY,1443,O
POLYETHYLENE,1443,O
(LLDPE),1443,O
LOTRENE,1443,O
Q1018H,1443,O
AT,1443,O
USD,1443,O
890,1443,O
PER,1443,O
MT,1443,O
AS,1443,O
PER,1443,O
BENEFICIARY'S,1443,O
PROFORMA,1443,O
INVOICE,1443,O
NO.,1443,O
125649,1443,O
DATED,1443,O
20012020,1443,O
CFR,1444,O
PORT,1444,O
QASIM,1444,O
KARACHI,1444,O
PAKISTAN,1444,O
QTY,1444,O
6000,1444,B-NW
KGS,1444,I-NW
HEC,1444,O
HE30000SE,1444,O
USD,1444,O
2.9.00,1444,O
PER,1444,O
KG.,1444,O
AS,1444,O
PER,1444,O
BENEFICIARY,1444,O
PROFORMA,1444,O
INVOICE,1444,O
NO.,1444,O
19HD9210,1444,O
DATED,1444,O
24092019,1444,O
CPT,1445,O
LAHORE,1445,O
AIRPORT,1445,O
PAKISTAN,1445,O
QTY,1445,O
100,1445,B-NW
KGS,1445,I-NW
OF,1445,O
RIFAXIMIN,1445,O
AT,1445,O
USD,1445,O
185,1445,O
PER,1445,O
KG.,1445,O
AS,1445,O
PER,1445,O
INDENT,1445,O
NO.,1445,O
10573/2019,1445,O
DATED,1445,O
2122019,1445,O
OF,1445,O
M/S,1445,O
IRIS,1445,O
INTERNATIONAL,1445,O
KARACHI,1445,O
PAKISTAN.,1445,O
CFR,1446,O
PIBT,1446,O
PORT,1446,O
QASIM,1446,O
PAKISTAN,1446,O
QTY,1446,O
55000,1446,B-NW
M.TON,1446,I-NW
(PLUS/,1446,I-NW
MINUS,1446,I-NW
10,1446,I-NW
PCT),1446,I-NW
RUSSIAN,1446,O
BITUMINOUS,1446,O
STEAM,1446,O
COAL,1446,O
IN,1446,O
BULK,1446,O
AT,1446,O
USD,1446,O
84.65,1446,O
PER,1446,O
M.TON,1446,O
BASED,1446,O
ON,1446,O
NCV,1446,O
6000,1446,O
KCAL/KG,1446,O
(ARB),1446,O
AS,1446,O
PER,1446,O
BENEFICIARY'S,1446,O
PROFORMA,1446,O
INVOICE,1446,O
NO.,1446,O
2020/002,1446,O
DATED,1446,O
9012020,1446,O
ANALYSIS,1446,O
IS,1446,O
IN,1446,O
ACCORDANCE,1446,O
WITH,1446,O
RELEVANT,1446,O
ISO,1446,O
STANDARDS,1446,O
UNLESS,1446,O
OTHERWISE,1446,O
SPECIFIED.,1446,O
PARAMETER,1446,O
BASIS,1446,O
UNITS,1446,O
TYPICAL,1446,O
REJECTION,1446,O
LIMITS,1446,O
TOTAL,1446,O
MOISTURE,1446,O
(a.r.b.),1446,O
PCT,1446,O
9,1446,O
PCT,1446,O
ABOVE,1446,O
12,1446,O
PCT,1446,O
ASH,1446,O
(a.r.b.),1446,O
PCT,1446,O
9,1446,O
PCT,1446,O
ABOVE,1446,O
13,1446,O
PCT,1446,O
TOTAL,1446,O
SULPHUR,1446,O
(a.r.b.),1446,O
PCT,1446,O
0.3,1446,O
PCT,1446,O
Above,1446,O
0.5,1446,O
PCT,1446,O
NET,1446,O
CALORIFIC,1446,O
VALUE,1446,O
(a.r.b.),1446,O
kcal/kg,1446,O
6000,1446,O
Below,1446,O
5800,1446,O
KCAL/KG,1446,O
VOLATILE,1446,O
MATTER,1446,O
(a.r.b.),1446,O
PCT,1446,O
2932,1446,O
PCT,1446,O
Below,1446,O
28,1446,O
PCT,1446,O
Above,1446,O
35,1446,O
PCT,1446,O
AFT(IDT,1446,O
REDUCING,1446,O
ATMOSPHERE),1446,O
DEGREE,1446,O
1300,1446,O
Below,1446,O
1200,1446,O
HARDGROVE,1446,O
GRINDABILITY,1446,O
INDEX,1446,O
5570,1446,O
BELOW,1446,O
50,1446,O
SIZE,1446,O
0.5,1446,O
MM,1446,O
PCT,1446,O
100,1446,O
PCT,1446,O
MINIMUM,1446,O
BELOW,1446,O
95,1446,O
PCT,1446,O
IF,1446,O
AS,1446,O
MAY,1446,O
BE,1446,O
STATED,1446,O
IN,1446,O
THE,1446,O
CERTIFICATE,1446,O
OF,1446,O
SAMPLING,1446,O
AND,1446,O
ANALYSIS,1446,O
THE,1446,O
ANALYSIS,1446,O
RESULTS,1446,O
FOR,1446,O
ONE,1446,O
OR,1446,O
MORE,1446,O
SPECIFICATION,1446,O
PARAMETER,1446,O
EXCEEDS,1446,O
ONE,1446,O
OR,1446,O
MORE,1446,O
OF,1446,O
THE,1446,O
REJECTION,1446,O
LIMITS,1446,O
(MIN,1446,O
OR,1446,O
MAX/BELOW,1446,O
OR,1446,O
ABOVE)(MIN,1446,O
OR,1446,O
MAX),1446,O
AS,1446,O
ARE,1446,O
SPECIFIED,1446,O
IN,1446,O
THIS,1446,O
CLAUSE,1446,O
THEN,1446,O
THE,1446,O
CERTIFICATE,1446,O
OF,1446,O
SAMPLING,1446,O
AND,1446,O
ANALYSIS,1446,O
SHALL,1446,O
BE,1446,O
A,1446,O
DISCREPANT,1446,O
DOCUMENT,1446,O
FOR,1446,O
THE,1446,O
PURPOSES,1446,O
OF,1446,O
THIS,1446,O
L/C.,1446,O
OTHERWISE,1446,O
THE,1446,O
SPECIFICATIONS,1446,O
LISTED,1446,O
IN,1446,O
THE,1446,O
CERTIFICATE,1446,O
OF,1446,O
SAMPLING,1446,O
AND,1446,O
ANALYSIS,1446,O
WILL,1446,O
NOT,1446,O
BE,1446,O
DISCREPANT.,1446,O
INSURANCE,1446,O
TO,1446,O
BE,1446,O
EFFECTED,1446,O
BY,1446,O
ULTIMATE,1446,O
BUYER.,1446,O
CFR,1447,O
KARACHI,1447,O
PORT,1447,O
QTY,1447,O
49.5,1447,O
MT,1447,O
POLYPROPYLENE,1447,O
PP,1447,O
H1030,1447,O
AT,1447,O
USD,1447,O
1000,1447,O
PER,1447,O
MT,1447,O
AS,1447,O
PER,1447,O
BENEFICIARY'S,1447,O
PROFORMA,1447,O
INVOICE,1447,O
NO.,1447,O
3100049685,1447,O
DATED,1447,O
07.01.20,1447,O
CPT,1448,O
ISLAMABAD,1448,O
AIRPORT,1448,O
PAKISTAN,1448,O
QTY,1448,O
3000,1448,O
KGS,1448,O
TAZOBACTAM,1448,O
SODIUM,1448,O
+,1448,O
PIPERACILLIN,1448,O
SODIUM,1448,O
STERILE,1448,O
(8,1448,O
1),1448,O
(THERAPEUTIC,1448,O
ITEM),1448,O
AT,1448,O
USD,1448,O
112,1448,O
PER,1448,O
KG,1448,O
AS,1448,O
PER,1448,O
INDENT,1448,O
NO.,1448,O
10651/2019,1448,O
DATED,1448,O
30/12/2019,1448,O
OF,1448,O
M/S,1448,O
IRIS,1448,O
INTERNATIONAL,1448,O
KARACHI,1448,O
PAKISTAN,1448,O
CFR,1449,O
KARACHI,1449,O
SEAPORT/PORT,1449,O
QASIM,1449,O
PAKISTAN,1449,O
QTY,1449,O
3000,1449,B-NW
KGS,1449,I-NW
(120,1449,O
CARTON,1449,O
25,1449,O
KGS,1449,O
PER,1449,O
CARTON),1449,O
87218,1449,O
LISOVIT,1449,O
AT,1449,O
USD,1449,O
20.18,1449,O
PER,1449,O
KG,1449,O
PLUS,1449,O
FREIGHT,1449,O
CHARGES,1449,O
USD,1449,O
350.00AS,1449,O
PER,1449,O
BENEFICIARY'S,1449,O
PROFORMA,1449,O
INVOICE,1449,O
NO.,1449,O
OC110013141,1449,O
DATED,1449,O
17.01.20,1449,O
CPT,1450,O
KARACHI,1450,O
PORT,1450,O
PAKISTAN,1450,O
TOTAL,1450,O
QTY,1450,O
5,1450,B-NW
PCS,1450,I-NW
RADIAL,1450,O
FAN,1450,O
BALANCED,1450,O
D800105,1450,O
AT,1450,O
USD,1450,O
3788,1450,O
PER,1450,O
PC,1450,O
AS,1450,O
PER,1450,O
BEENF'S,1450,O
PROFORMA,1450,O
INVOICE,1450,O
NO.,1450,O
INV4678A,1450,O
AND,1450,O
D97141,1450,O
DATED,1450,O
16012020,1450,O
AND,1450,O
APPLICANT'S,1450,O
PURCHASE,1450,O
ORDER,1450,O
NO.,1450,O
4505056149,1450,O
DATED,1450,O
13012020,1450,O
CPT,1451,O
KARACHI,1451,O
AIRPORT,1451,O
PAKISTAN,1451,O
INFUSOMAT,1451,O
AND,1451,O
PERFUSOR,1451,O
SPACE/,1451,O
POLE,1451,O
CLAMP,1451,O
SP,1451,O
/,1451,O
POWER,1451,O
SUPPLY,1451,O
/,1451,O
SPACE,1451,O
STATION,1451,O
/,1451,O
SPACE,1451,O
COVER,1451,O
COMFORT,1451,O
AS,1451,O
PER,1451,O
BENEFICIARY'S,1451,O
PROFORMA,1451,O
INVOICE,1451,O
NO.,1451,O
1807564243,1451,O
DATED,1451,O
19122019,1451,O
CFR,1452,O
KARACHI,1452,O
SEAPORT,1452,O
PAKISTAN,1452,O
QTY,1452,O
40,1452,B-NW
M.TONS,1452,I-NW
AZAL,1452,O
10,1452,O
(STUFFED,1452,O
IN,1452,O
20,1452,O
FEET,1452,O
CONTAINERS),1452,O
AT,1452,O
USD,1452,O
2679.94,1452,O
PER,1452,O
M.TON,1452,O
AS,1452,O
PER,1452,O
BENEFICIARY'S,1452,O
PROFORMA,1452,O
INVOICE,1452,O
NO.,1452,O
SANG20012001,1452,O
DATED,1452,O
20012020,1452,O
AND,1452,O
APPLICANT'S,1452,O
PURCHASE,1452,O
ORDER,1452,O
NO.,1452,O
90059858,1452,O
DATED,1452,O
21012020,1452,O
CFR,1453,O
KARACHI,1453,O
SEAPORT,1453,O
PAKISTAN,1453,O
QTY,1453,O
1,1453,B-NW
SET,1453,I-NW
OF,1453,O
MAXIPLUFIX,1453,O
TEXTILE,1453,O
DRYRE,1453,O
AT,1453,O
USD,1453,O
49900,1453,O
PER,1453,O
SET,1453,O
AS,1453,O
PER,1453,O
BENEFICIARY'S,1453,O
PROFORMA,1453,O
INVOICE,1453,O
NO.,1453,O
9563,1453,O
DATED,1453,O
24122019,1453,O
CPT,1454,O
LAHORE,1454,O
AIRPORT,1454,O
PAKISTAN,1454,O
PHARMACEUTICAL,1454,O
ALLOPATHIC,1454,O
RAW,1454,O
MATERIAL,1454,O
QTY,1454,O
1,1454,B-NW
KG,1454,I-NW
THIOCOLCHICOSIDE,1454,O
AT,1454,O
USD,1454,O
5500,1454,O
AS,1454,O
PER,1454,O
BENEFICIARY'S,1454,O
PROFORMA,1454,O
INVOICE,1454,O
NO.,1454,O
67230/2020,1454,O
DATED,1454,O
13012020,1454,O
CFR,1455,O
KARACHI,1455,O
PORT/,1455,O
PORT,1455,O
QASIM,1455,O
PAKISTAN,1455,O
QTY,1455,O
100,1455,B-NW
MT,1455,I-NW
(220460,1455,I-NW
LBS),1455,I-NW
TANZANIA,1455,O
RAW,1455,O
COTTON,1455,O
CROP,1455,O
YEAR,1455,O
2019,1455,O
T/OLATAR,1455,O
(EQMIDDLING),1455,O
11/8''3.54.9,1455,O
NCL,1455,O
28,1455,O
GPT,1455,O
MIN.,1455,O
AT,1455,O
USC,1455,O
74.75,1455,O
PER,1455,O
LBS(USD,1455,O
1.6479385,1455,O
PER,1455,O
KG),1455,O
AS,1455,O
PER,1455,O
BENEFICIARY'S,1455,O
PROFORMA,1455,O
INVOICE,1455,O
NO.,1455,O
19/S/09020/B,1455,O
DATED,1455,O
24.12.19,1455,O
AND,1455,O
CONTRACT,1455,O
NO.19/S/09020,1455,O
DATED.29.10.2019,1455,O
CFR,1456,O
KARACHI,1456,O
PORT,1456,O
PAKISTAN,1456,O
QTY,1456,O
1,1456,B-NW
SET,1456,I-NW
SBY850X6S,1456,O
PLASTIC,1456,O
CIRCULAR,1456,O
LOOM,1456,O
WITH,1456,O
STANDARD,1456,O
ACCESSORIES,1456,O
AS,1456,O
PER,1456,O
BENEFICIARY'S,1456,O
PROFORMA,1456,O
INVOICE,1456,O
NO.,1456,O
PI200113,1456,O
DATED,1456,O
13.01.20,1456,O
CFR,1457,O
KARACHI,1457,O
PORT,1457,O
PAKISTAN,1457,O
JH,1457,O
BABY,1457,O
LOTION,1457,O
JHB,1457,O
GENTAL,1457,O
ALL,1457,O
OVER,1457,O
WIPES,1457,O
AS,1457,O
PER,1457,O
BENEFICIARY'S,1457,O
PROFORMA,1457,O
INVOICE,1457,O
NO.,1457,O
7280045098,1457,O
DATED,1457,O
14012020,1457,O
QUANTITY,1458,O
17584,1458,O
BARRELS,1458,O
OF,1458,O
MOGAS,1458,O
92,1458,O
RON,1458,O
AT,1458,O
THE,1458,O
RATE,1458,O
OF,1458,O
USD,1458,O
72.735,1458,O
PER,1458,O
BARREL,1458,O
CFR,1458,O
PORT,1458,O
QASIM,1458,O
(FOTCO),1458,O
KARACHI,1458,O
PAKISTAN,1458,O
AS,1458,O
PER,1458,O
BENEFICIARY'S,1458,O
PROFORMA,1458,O
INVOICE,1458,O
NO.,1458,O
1,1458,O
DATED,1458,O
23012020,1458,O
CPT,1459,O
LAHORE,1459,O
AIRPORT,1459,O
PAKISTAN,1459,O
PHARMACEUTICAL,1459,O
ALLOPATHIC,1459,O
RAW,1459,O
MATERIAL,1459,O
OF,1459,O
PHARMACEUTICAL,1459,O
GRADE.,1459,O
QTY,1459,O
5,1459,B-NW
KGS,1459,I-NW
DORZOLAMIDE,1459,O
HCL,1459,O
USP,1459,O
AT,1459,O
USD,1459,O
2400,1459,O
PER,1459,O
KG.,1459,O
AS,1459,O
PER,1459,O
INDENT,1459,O
NO.,1459,O
SC/007/012020,1459,O
DATED,1459,O
4012020,1459,O
OF,1459,O
M/S.,1459,O
SYNAPSE,1459,O
CHEMICALS,1459,O
(PRIVATE),1459,O
LIMITED,1459,O
LAHORE53700,1459,O
PAKISTAN,1459,O
EXW,1460,O
RANTEX,1460,O
(PVT),1460,O
LTD,1460,O
RAFHAN,1460,O
MILLS,1460,O
ROAD,1460,O
FSD,1460,O
QTY,1460,O
17800,1460,B-NW
METERS,1460,I-NW
FABRIC,1460,O
(,1460,O
IN,1460,O
STANDARD,1460,O
PACKING),1460,O
61,1460,O
PCT,1460,O
COTTON,1460,O
37,1460,O
PCT,1460,O
POLY,1460,O
2,1460,O
PCT,1460,O
ELASTANE,1460,O
WIDTH,1460,O
50'',1460,O
51'',1460,O
INCHES,1460,O
COLOR,1460,O
TRUE,1460,O
BLUE,1460,O
AGRADE,1460,O
AT,1460,O
PKR,1460,O
350,1460,O
PER,1460,O
METER,1460,O
PLUS,1460,O
17,1460,O
PCT,1460,O
SALES,1460,O
TAX,1460,O
AT,1460,O
PKR,1460,O
1059100,1460,O
AS,1460,O
PER,1460,O
BENEFICIARY'S,1460,O
SALES,1460,O
CONTRACT,1460,O
NO.,1460,O
17003670,1460,O
A,1460,O
DATED,1460,O
8012020,1460,O
FOB,1461,O
ANY,1461,O
CHINESE,1461,O
SEAPORT,1461,O
PHARMACEUTICAL,1461,O
RAW,1461,O
