,id,words,sentence #,tag
44304,44304,4.,1210,O
44305,44305,QTY,1210,O
44306,44306,[QUANTITY],1210,Quantity
44307,44307,UNITS,1210,Quantity
44308,44308,BLES-3,1210,GoodsDescription
44309,44309,ML,1210,GoodsDescription
44310,44310,VIALS,1210,GoodsDescription
44311,44311,AT,1210,O
44312,44312,CAD,1210,UnitPriceAmount
44313,44313,[UNITPRICEAMOUNT],1210,UnitPriceAmount
44314,44314,PER,1210,UnitPriceAmount
44315,44315,UNIT,1210,Quantity
44316,44316,PLUS,1210,O
44317,44317,FREIGHT,1210,O
44318,44318,CHARGES,1210,O
44319,44319,CAD,1210,UnitPriceAmount
44320,44320,[UNITPRICEAMOUNT],1210,O
44321,44321,AS,1210,O
44322,44322,PER,1210,UnitPriceAmount
44323,44323,BENEFICIARY'S,1210,O
44324,44324,PROFORMA,1210,O
44325,44325,INVOICE,1210,O
44326,44326,NO.,1210,O
44327,44327,[QUANTITY],1210,O
44328,44328,DATED,1210,O
44329,44329,[INCOTERMS],1210,O
44330,44330,FCA,1211,Incoterms
44331,44331,ANY,1211,Incoterms
44332,44332,SINGAPORE,1211,Incoterms
44333,44333,AIRPORT,1211,Incoterms
44334,44334,DIAGNOSTIC,1211,GoodsDescription
44335,44335,PRODUCTS,1211,GoodsDescription
44336,44336,AS,1211,O
44337,44337,PER,1211,O
44338,44338,BENEFICIARY'S,1211,O
44339,44339,PROFORMA,1211,O
44340,44340,INVOICE,1211,O
44341,44341,NO.,1211,O
44342,44342,AKUH-BDB-260601-FEB,1211,O
44343,44343,[INCOTERMS],1211,O
44344,44344,[QUANTITY],1211,O
44345,44345,DATED,1211,O
44346,44346,[INCOTERMS],1211,O
44347,44347,CFR,1212,Incoterms
44348,44348,PORT,1212,Incoterms
44349,44349,QASIM,1212,Incoterms
44350,44350,PAKISTAN,1212,Incoterms
44351,44351,QTY,1212,O
44352,44352,[QUANTITY],1212,Quantity
44353,44353,M/TONS,1212,Quantity
44354,44354,IRON,1212,GoodsDescription
44355,44355,AND,1212,GoodsDescription
44356,44356,STEEL,1212,GoodsDescription
44357,44357,REMELTABLE,1212,GoodsDescription
44358,44358,SCRAP,1212,GoodsDescription
44359,44359,(SHORT,1212,O
44360,44360,STEEL),1212,O
44361,44361,AT,1212,O
44362,44362,USD,1212,UnitPriceAmount
44363,44363,[UNITPRICEAMOUNT],1212,UnitPriceAmount
44364,44364,PER,1212,UnitPriceAmount
44365,44365,M/TON.,1212,O
44366,44366,AS,1212,Incoterms
44367,44367,PER,1212,UnitPriceAmount
44368,44368,BENEFICIARY'S,1212,O
44369,44369,PROFORMA,1212,O
44370,44370,INVOICE,1212,O
44371,44371,NO.,1212,O
44372,44372,WSI85451PF,1212,O
44373,44373,DATED,1212,O
44374,44374,[DATE],1212,O
44375,44375,CFR,1213,Incoterms
44376,44376,KEAMARI,1213,Incoterms
44377,44377,KARACHI,1213,Incoterms
44378,44378,SEAPORT/PORT,1213,Incoterms
44379,44379,QASIM,1213,Incoterms
44380,44380,PAKISTAN,1213,Incoterms
44381,44381,QTY,1213,O
44382,44382,[UNITPRICEAMOUNT],1213,Quantity
44383,44383,MTS,1213,Quantity
44384,44384,OF,1213,O
44385,44385,LOW,1213,GoodsDescription
44386,44386,DENSITY,1213,GoodsDescription
44387,44387,POLYETHYLENE,1213,GoodsDescription
44388,44388,MEDICAL,1213,O
44389,44389,GRADE,1213,O
44390,44390,-GRADE,1213,O
44391,44391,BB,1213,O
44392,44392,[QUANTITY],1213,O
44393,44393,AT,1213,O
44394,44394,THE,1213,O
44395,44395,RATE,1213,O
44396,44396,USD,1213,UnitPriceAmount
44397,44397,[UNITPRICEAMOUNT],1213,UnitPriceAmount
44398,44398,PER,1213,UnitPriceAmount
44399,44399,MT,1213,UnitPriceAmount
44400,44400,PACKED,1213,O
44401,44401,IN,1213,O
44402,44402,[QUANTITY],1213,O
44403,44403,KG,1213,O
44404,44404,EXPORT,1213,O
44405,44405,WORTHY,1213,O
44406,44406,BAGS,1213,O
44407,44407,COMPLETE,1213,O
44408,44408,DETAIL,1213,O
44409,44409,AS,1213,Incoterms
44410,44410,PER,1213,UnitPriceAmount
44411,44411,BENEFICIARY'S,1213,O
44412,44412,SALES,1213,O
44413,44413,CONTRACT,1213,O
44414,44414,NO.,1213,O
44415,44415,X1912PIN20070,1213,O
44416,44416,DATED,1213,O
44417,44417,18-12-2019.,1213,O
44418,44418,EXW,1214,Incoterms
44419,44419,QTY,1214,O
44420,44420,[QUANTITY],1214,Quantity
44421,44421,LV,1214,GoodsDescription
44422,44422,SWITCH,1214,GoodsDescription
44423,44423,GEAR,1214,GoodsDescription
44424,44424,QTY,1214,O
44425,44425,[QUANTITY],1214,Quantity
44426,44426,SET,1214,Quantity
44427,44427,SPARES,1214,GoodsDescription
44428,44428,AS,1214,O
44429,44429,PER,1214,O
44430,44430,BENEFICIARY'S,1214,O
44431,44431,PROFORMA,1214,O
44432,44432,INVOICE,1214,O
44433,44433,NO.,1214,O
44434,44434,V-1457-A,1214,O
44435,44435,DATED.,1214,O
44436,44436,[INCOTERMS],1214,O
44437,44437,FOB,1215,Incoterms
44438,44438,PER,1215,Incoterms
44439,44439,KG,1215,Incoterms
44440,44440,BANGKOK,1215,Incoterms
44441,44441,PORT,1215,Incoterms
44442,44442,THAILAND,1215,Incoterms
44443,44443,SYNTHETIC,1215,GoodsDescription
44444,44444,ORGANIC,1215,GoodsDescription
44445,44445,DYES,1215,GoodsDescription
44446,44446,(ACID,1215,O
44447,44447,DYES,1215,GoodsDescription
44448,44448,FOR,1215,O
44449,44449,LEATHER,1215,O
44450,44450,INDUSTRY),1215,O
44451,44451,QTY,1215,O
44452,44452,[QUANTITY],1215,Quantity
44453,44453,KGS,1215,Quantity
44454,44454,MODERLAN,1215,GoodsDescription
44455,44455,BLACK,1215,GoodsDescription
44456,44456,NGR,1215,GoodsDescription
44457,44457,AT,1215,O
44458,44458,USD,1215,UnitPriceAmount
44459,44459,[UNITPRICEAMOUNT],1215,UnitPriceAmount
44460,44460,AS,1215,O
44461,44461,PER,1215,Incoterms
44462,44462,BENEFICIARY'S,1215,O
44463,44463,PROFORMA,1215,O
44464,44464,INVOICE,1215,O
44465,44465,NO.,1215,O
44466,44466,ME1403/191219,1215,O
44467,44467,DATED,1215,O
44468,44468,[INCOTERMS],1215,O
44469,44469,CFR,1216,Incoterms
44470,44470,RUPALI,1216,Incoterms
44471,44471,FOOD,1216,Incoterms
44472,44472,MANGA,1216,Incoterms
44473,44473,LAHORE,1216,Incoterms
44474,44474,PAKISTAN,1216,Incoterms
44475,44475,QTY,1216,O
44476,44476,[UNITPRICEAMOUNT],1216,Quantity
44477,44477,KGS,1216,Quantity
44478,44478,PRINTED,1216,GoodsDescription
44479,44479,WRAPPERS,1216,GoodsDescription
44480,44480,AT,1216,O
44481,44481,PKR,1216,UnitPriceAmount
44482,44482,[UNITPRICEAMOUNT],1216,UnitPriceAmount
44483,44483,ADD,1216,O
44484,44484,[QUANTITY],1216,UnitPriceAmount
44485,44485,PCT,1216,O
44486,44486,GST,1216,O
44487,44487,[QUANTITY],1216,O
44488,44488,AS,1216,O
44489,44489,PER,1216,GoodsDescription
44490,44490,BENEFICIARY'S,1216,O
44491,44491,PROFOMA,1216,O
44492,44492,INVOICE,1216,O
44493,44493,NO.,1216,O
44494,44494,R/13/01/20,1216,O
44495,44495,DATED,1216,O
44496,44496,13-01-2020.,1216,O
44497,44497,QTY,1217,O
44498,44498,[UNITPRICEAMOUNT],1217,Quantity
44499,44499,MT,1217,UnitPriceAmount
44500,44500,RB707CF,1217,GoodsDescription
44501,44501,(POLYPROPYLENE),1217,O
44502,44502,AT,1217,O
44503,44503,USD,1217,UnitPriceAmount
44504,44504,[UNITPRICEAMOUNT],1217,UnitPriceAmount
44505,44505,PER,1217,UnitPriceAmount
44506,44506,MT,1217,UnitPriceAmount
44507,44507,H.S,1217,O
44508,44508,CODE,1217,O
44509,44509,NO.,1217,O
44510,44510,[UNITPRICEAMOUNT],1217,HSCode
44511,44511,AS,1217,Incoterms
44512,44512,PER,1217,UnitPriceAmount
44513,44513,INDENT,1217,O
44514,44514,NO.,1217,O
44515,44515,[QUANTITY],1217,O
44516,44516,CONTRACT,1217,O
44517,44517,NO.,1217,O
44518,44518,[QUANTITY],1217,O
44519,44519,DATED,1217,O
44520,44520,[DATE],1217,O
44521,44521,OF,1217,O
44522,44522,M/S,1217,O
44523,44523,ARFEEN,1217,O
44524,44524,INTERNATIONAL,1217,O
44525,44525,(PVT),1217,O
44526,44526,LTD.,1217,O
44527,44527,PAKISTAN,1217,O
44528,44528,CFR,1217,Incoterms
44529,44529,KARACHI,1217,Incoterms
44530,44530,PORT/,1217,Incoterms
44531,44531,PORT,1217,Incoterms
44532,44532,QASIM,1217,Incoterms
44533,44533,FOB,1218,Incoterms
44534,44534,ANY,1218,Incoterms
44535,44535,CHINA,1218,Incoterms
44536,44536,PORT,1218,Incoterms
44537,44537,AS,1218,GoodsDescription
44538,44538,PER,1218,UnitPriceAmount
44539,44539,INCOTERMS,1218,O
44540,44540,[QUANTITY],1218,O
44541,44541,(1),1218,O
44542,44542,QTY,1218,O
44543,44543,[QUANTITY],1218,Quantity
44544,44544,PCS,1218,Quantity
44545,44545,PPR,1218,GoodsDescription
44546,44546,BRASS,1218,GoodsDescription
44547,44547,INSET,1218,GoodsDescription
44548,44548,F-1/2,1218,GoodsDescription
44549,44549,CHROME,1218,GoodsDescription
44550,44550,AT,1218,O
44551,44551,THE,1218,O
44552,44552,RATE,1218,O
44553,44553,OF,1218,O
44554,44554,USD,1218,UnitPriceAmount
44555,44555,[UNITPRICEAMOUNT],1218,UnitPriceAmount
44556,44556,PER,1218,UnitPriceAmount
44557,44557,PC,1218,UnitPriceAmount
44558,44558,(2),1218,O
44559,44559,QTY,1218,O
44560,44560,[QUANTITY],1218,Quantity
44561,44561,PCS,1218,Quantity
44562,44562,PPR,1218,GoodsDescription
44563,44563,BRASS,1218,GoodsDescription
44564,44564,INSET,1218,GoodsDescription
44565,44565,F-3/4,1218,GoodsDescription
44566,44566,CHROME,1218,GoodsDescription
44567,44567,AT,1218,O
44568,44568,THE,1218,O
44569,44569,RATE,1218,O
44570,44570,OF,1218,O
44571,44571,USD,1218,UnitPriceAmount
44572,44572,[UNITPRICEAMOUNT],1218,UnitPriceAmount
44573,44573,PER,1218,UnitPriceAmount
44574,44574,PC,1218,UnitPriceAmount
44575,44575,(3),1218,O
44576,44576,QTY,1218,O
44577,44577,[QUANTITY],1218,Quantity
44578,44578,PCS,1218,Quantity
44579,44579,PPR,1218,GoodsDescription
44580,44580,BRASS,1218,GoodsDescription
44581,44581,INSET,1218,GoodsDescription
44582,44582,F-11/4,1218,GoodsDescription
44583,44583,CHROME,1218,GoodsDescription
44584,44584,AT,1218,O
44585,44585,THE,1218,O
44586,44586,RATE,1218,O
44587,44587,OF,1218,O
44588,44588,USD,1218,UnitPriceAmount
44589,44589,[UNITPRICEAMOUNT],1218,UnitPriceAmount
44590,44590,PER,1218,UnitPriceAmount
44591,44591,PC,1218,UnitPriceAmount
44592,44592,(4),1218,O
44593,44593,QTY,1218,O
44594,44594,[QUANTITY],1218,Quantity
44595,44595,PCS,1218,Quantity
44596,44596,PPR,1218,GoodsDescription
44597,44597,BRASS,1218,GoodsDescription
44598,44598,INSET,1218,GoodsDescription
44599,44599,F-11/2,1218,GoodsDescription
44600,44600,CHROME,1218,GoodsDescription
44601,44601,AT,1218,O
44602,44602,THE,1218,O
44603,44603,RATE,1218,O
44604,44604,OF,1218,O
44605,44605,USD,1218,UnitPriceAmount
44606,44606,[UNITPRICEAMOUNT],1218,UnitPriceAmount
44607,44607,PER,1218,UnitPriceAmount
44608,44608,PC,1218,UnitPriceAmount
44609,44609,(5),1218,O
44610,44610,QTY,1218,O
44611,44611,[QUANTITY],1218,Quantity
44612,44612,PCS,1218,Quantity
44613,44613,PPR,1218,GoodsDescription
44614,44614,BRASS,1218,GoodsDescription
44615,44615,INSET,1218,GoodsDescription
44616,44616,F-2,1218,GoodsDescription
44617,44617,CHROME,1218,GoodsDescription
44618,44618,AT,1218,O
44619,44619,THE,1218,O
44620,44620,RATE,1218,O
44621,44621,OF,1218,O
44622,44622,USD,1218,UnitPriceAmount
44623,44623,[UNITPRICEAMOUNT],1218,UnitPriceAmount
44624,44624,PER,1218,UnitPriceAmount
44625,44625,PC,1218,UnitPriceAmount
44626,44626,(6),1218,O
44627,44627,QTY,1218,O
44628,44628,[QUANTITY],1218,Quantity
44629,44629,PCS,1218,Quantity
44630,44630,PPR,1218,GoodsDescription
44631,44631,BRASS,1218,GoodsDescription
44632,44632,INSET,1218,GoodsDescription
44633,44633,M-1/2,1218,GoodsDescription
44634,44634,CHROME,1218,GoodsDescription
44635,44635,AT,1218,O
44636,44636,THE,1218,O
44637,44637,RATE,1218,O
44638,44638,OF,1218,O
44639,44639,USD,1218,UnitPriceAmount
44640,44640,[UNITPRICEAMOUNT],1218,UnitPriceAmount
44641,44641,PER,1218,UnitPriceAmount
44642,44642,PC,1218,UnitPriceAmount
44643,44643,(7),1218,O
44644,44644,QTY,1218,O
44645,44645,[QUANTITY],1218,Quantity
44646,44646,PCS,1218,Quantity
44647,44647,PPR,1218,GoodsDescription
44648,44648,BRASS,1218,GoodsDescription
44649,44649,INSET,1218,GoodsDescription
44650,44650,M2,1218,GoodsDescription
44651,44651,CHROME,1218,GoodsDescription
44652,44652,AT,1218,O
44653,44653,THE,1218,O
44654,44654,RATE,1218,O
44655,44655,OF,1218,O
44656,44656,USD,1218,UnitPriceAmount
44657,44657,[UNITPRICEAMOUNT],1218,UnitPriceAmount
44658,44658,PER,1218,UnitPriceAmount
44659,44659,PC,1218,UnitPriceAmount
44660,44660,(8),1218,O
44661,44661,QTY,1218,O
44662,44662,[QUANTITY],1218,Quantity
44663,44663,PCS,1218,Quantity
44664,44664,PPR,1218,GoodsDescription
44665,44665,BRASS,1218,GoodsDescription
44666,44666,INSET,1218,GoodsDescription
44667,44667,MU-3/4,1218,GoodsDescription
44668,44668,CHROME,1218,GoodsDescription
44669,44669,AT,1218,O
44670,44670,THE,1218,O
44671,44671,RATE,1218,O
44672,44672,OF,1218,O
44673,44673,USD,1218,UnitPriceAmount
44674,44674,[UNITPRICEAMOUNT],1218,UnitPriceAmount
44675,44675,PER,1218,UnitPriceAmount
44676,44676,PC,1218,UnitPriceAmount
44677,44677,(9),1218,O
44678,44678,QTY,1218,O
44679,44679,[QUANTITY],1218,Quantity
44680,44680,PCS,1218,Quantity
44681,44681,FEMALE,1218,GoodsDescription
44682,44682,INSERT,1218,GoodsDescription
44683,44683,FOR,1218,GoodsDescription
44684,44684,STOP,1218,GoodsDescription
44685,44685,VALVE,1218,GoodsDescription
44686,44686,SV-3/4,1218,O
44687,44687,AT,1218,O
44688,44688,THE,1218,O
44689,44689,RATE,1218,O
44690,44690,OF,1218,O
44691,44691,USD,1218,UnitPriceAmount
44692,44692,[UNITPRICEAMOUNT],1218,UnitPriceAmount
44693,44693,PER,1218,UnitPriceAmount
44694,44694,PC,1218,UnitPriceAmount
44695,44695,(10),1218,O
44696,44696,QTY,1218,O
44697,44697,[QUANTITY],1218,Quantity
44698,44698,PCS,1218,Quantity
44699,44699,FEMALE,1218,GoodsDescription
44700,44700,INSERT,1218,GoodsDescription
44701,44701,FOR,1218,GoodsDescription
44702,44702,STOP,1218,GoodsDescription
44703,44703,VALVE,1218,GoodsDescription
44704,44704,SV-1,1218,O
44705,44705,AT,1218,O
44706,44706,THE,1218,O
44707,44707,RATE,1218,O
44708,44708,OF,1218,O
44709,44709,USD,1218,UnitPriceAmount
44710,44710,[UNITPRICEAMOUNT],1218,UnitPriceAmount
44711,44711,PER,1218,UnitPriceAmount
44712,44712,PC,1218,UnitPriceAmount
44713,44713,ALL,1218,O
44714,44714,OTHER,1218,O
44715,44715,DETAILS,1218,O
44716,44716,ARE,1218,O
44717,44717,AS,1218,GoodsDescription
44718,44718,PER,1218,UnitPriceAmount
44719,44719,SALES,1218,O
44720,44720,CONTRACT,1218,O
44721,44721,NO.,1218,O
44722,44722,XN20200101,1218,O
44723,44723,DATED,1218,O
44724,44724,[DATE],1218,O
44725,44725,AND,1218,O
44726,44726,PURCHASE,1218,O
44727,44727,ORDER,1218,O
44728,44728,NO.,1218,O
44729,44729,[QUANTITY],1218,O
44730,44730,DATED,1218,O
44731,44731,[DATE],1218,O
44732,44732,CFR,1219,Incoterms
44733,44733,KARACHI,1219,Incoterms
44734,44734,PORT,1219,Incoterms
44735,44735,PAKISTAN,1219,Incoterms
44736,44736,QTY,1219,O
44737,44737,[QUANTITY],1219,O
44738,44738,KGS,1219,Quantity
44739,44739,POLYESTER,1219,GoodsDescription
44740,44740,STAPLE,1219,GoodsDescription
44741,44741,FIBER,1219,GoodsDescription
44742,44742,[INCOTERMS],1219,O
44743,44743,X,1219,O
44744,44744,[INCOTERMS],1219,O
44745,44745,SEMI-DULL,1219,O
44746,44746,RAW,1219,O
44747,44747,WHITE,1219,O
44748,44748,A,1219,Incoterms
44749,44749,GRADE,1219,O
44750,44750,''NANLON'',1219,O
44751,44751,BRAND,1219,O
44752,44752,AT,1219,O
44753,44753,USD,1219,UnitPriceAmount
44754,44754,[UNITPRICEAMOUNT],1219,UnitPriceAmount
44755,44755,PER,1219,UnitPriceAmount
44756,44756,KG,1219,UnitPriceAmount
44757,44757,AS,1219,O
44758,44758,PER,1219,UnitPriceAmount
44759,44759,BENEFICIARY'S,1219,O
44760,44760,PROFORMA,1219,O
44761,44761,INVOICE,1219,O
44762,44762,NO.,1219,O
44763,44763,SRY2869,1219,O
44764,44764,DATED,1219,O
44765,44765,[INCOTERMS],1219,O
44766,44766,CFR,1220,Incoterms
44767,44767,KARACHI,1220,Incoterms
44768,44768,SEAPORT,1220,Incoterms
44769,44769,PAKISTAN,1220,Incoterms
44770,44770,QTY,1220,O
44771,44771,[QUANTITY],1220,Quantity
44772,44772,KGS,1220,Quantity
44773,44773,ADDITIVE,1220,GoodsDescription
44774,44774,MASTERBATCH,1220,GoodsDescription
44775,44775,MATTE,1220,GoodsDescription
44776,44776,COMPOUND,1220,GoodsDescription
44777,44777,MF502H,1220,O
44778,44778,AT,1220,GoodsDescription
44779,44779,THE,1220,O
44780,44780,RATE,1220,O
44781,44781,OF,1220,O
44782,44782,USD,1220,UnitPriceAmount
44783,44783,[UNITPRICEAMOUNT],1220,UnitPriceAmount
44784,44784,PER,1220,UnitPriceAmount
44785,44785,MT,1220,UnitPriceAmount
44786,44786,AS,1220,GoodsDescription
44787,44787,PER,1220,UnitPriceAmount
44788,44788,BENEFICIARY'S,1220,O
44789,44789,PROFORMA,1220,O
44790,44790,INVOICE,1220,O
44791,44791,NO.,1220,O
44792,44792,ICS-MF200110,1220,O
44793,44793,DATED,1220,O
44794,44794,JANUARY,1220,O
44795,44795,[QUANTITY],1220,O
44796,44796,[QUANTITY],1220,O
44797,44797,PO,1220,Incoterms
44798,44798,NO.,1220,O
44799,44799,[QUANTITY],1220,O
44800,44800,DATED,1220,O
44801,44801,[INCOTERMS],1220,O
44802,44802,CFR,1221,Incoterms
44803,44803,KEAMARI,1221,Incoterms
44804,44804,KARACHI,1221,Incoterms
44805,44805,SEAPORT/PORT,1221,Incoterms
44806,44806,QASIM,1221,Incoterms
44807,44807,PAKISTAN,1221,Incoterms
44808,44808,1.,1221,O
44809,44809,QTY,1221,O
44810,44810,[QUANTITY],1221,Quantity
44811,44811,KGS,1221,Quantity
44812,44812,CARBON,1221,GoodsDescription
44813,44813,RAZOR,1221,GoodsDescription
44814,44814,BLADE,1221,GoodsDescription
44815,44815,STEEL,1221,GoodsDescription
44816,44816,UHB,1221,O
44817,44817,[INCOTERMS],1221,O
44818,44818,AT,1221,O
44819,44819,USD,1221,UnitPriceAmount
44820,44820,[UNITPRICEAMOUNT],1221,UnitPriceAmount
44821,44821,PER,1221,UnitPriceAmount
44822,44822,KG.,1221,O
44823,44823,2.,1221,O
44824,44824,QTY,1221,O
44825,44825,[QUANTITY],1221,Quantity
44826,44826,KGS,1221,Quantity
44827,44827,CARBON,1221,GoodsDescription
44828,44828,RAZOR,1221,GoodsDescription
44829,44829,BLADE,1221,GoodsDescription
44830,44830,UHB,1221,O
44831,44831,[INCOTERMS],1221,O
44832,44832,AT,1221,O
44833,44833,USD,1221,UnitPriceAmount
44834,44834,[UNITPRICEAMOUNT],1221,UnitPriceAmount
44835,44835,PER,1221,UnitPriceAmount
44836,44836,KG.,1221,O
44837,44837,AS,1221,Incoterms
44838,44838,PER,1221,UnitPriceAmount
44839,44839,APPLICANT'S,1221,O
44840,44840,PURCHASE,1221,O
44841,44841,ORDER,1221,O
44842,44842,NO.,1221,O
44843,44843,TCL-L-2019-12-6808,1221,O
44844,44844,DATED,1221,O
44845,44845,[INCOTERMS],1221,O
44846,44846,AND,1221,O
44847,44847,BENEFICIARY'S,1221,O
44848,44848,PROFORMA,1221,O
44849,44849,INVOICE,1221,O
44850,44850,NO.,1221,O
44851,44851,[INCOTERMS],1221,O
44852,44852,DATED,1221,O
44853,44853,[INCOTERMS],1221,O
44854,44854,CFR,1222,Incoterms
44855,44855,PORT,1222,Incoterms
44856,44856,QASIM,1222,Incoterms
44857,44857,PAKISTAN,1222,Incoterms
44858,44858,QTY,1222,O
44859,44859,[QUANTITY],1222,Quantity
44860,44860,M/TONS,1222,Quantity
44861,44861,SHREDDED,1222,GoodsDescription
44862,44862,STEEL,1222,GoodsDescription
44863,44863,SCRAP,1222,GoodsDescription
44864,44864,AS,1222,Incoterms
44865,44865,PER,1222,UnitPriceAmount
44866,44866,ISRI,1222,O
44867,44867,[QUANTITY],1222,O
44868,44868,@,1222,O
44869,44869,USD,1222,UnitPriceAmount
44870,44870,[UNITPRICEAMOUNT],1222,UnitPriceAmount
44871,44871,PER,1222,UnitPriceAmount
44872,44872,M/TON.,1222,O
44873,44873,AS,1222,Incoterms
44874,44874,PER,1222,UnitPriceAmount
44875,44875,BENEFICIARY'S,1222,O
44876,44876,PROFORMA,1222,O
44877,44877,INVOICE,1222,O
44878,44878,NO.,1222,O
44879,44879,WSI85450PF,1222,O
44880,44880,DATED,1222,O
44881,44881,[DATE],1222,O
44882,44882,CPT,1223,Incoterms
44883,44883,KARACHI,1223,Incoterms
44884,44884,AIRPORT,1223,Incoterms
44885,44885,PAKISTAN,1223,Incoterms
44886,44886,(INCOTERMS,1223,O
44887,44887,[INCOTERMS],1223,O
44888,44888,(1),1223,O
44889,44889,QTY,1223,O
44890,44890,[QUANTITY],1223,Quantity
44891,44891,PCS,1223,Quantity
44892,44892,THERMO,1223,GoodsDescription
44893,44893,COUPLE,1223,GoodsDescription
44894,44894,[INCOTERMS],1223,O
44895,44895,AT,1223,O
44896,44896,THE,1223,GoodsDescription
44897,44897,RATE,1223,O
44898,44898,OF,1223,O
44899,44899,JPY,1223,UnitPriceAmount
44900,44900,[QUANTITY],1223,O
44901,44901,PER,1223,UnitPriceAmount
44902,44902,PC,1223,Quantity
44903,44903,(2),1223,O
44904,44904,QTY,1223,O
44905,44905,[QUANTITY],1223,Quantity
44906,44906,PCS,1223,Quantity
44907,44907,THERMO,1223,GoodsDescription
44908,44908,COUPLE,1223,GoodsDescription
44909,44909,[INCOTERMS],1223,O
44910,44910,AT,1223,O
44911,44911,THE,1223,GoodsDescription
44912,44912,RATE,1223,O
44913,44913,OF,1223,O
44914,44914,JPY,1223,UnitPriceAmount
44915,44915,[QUANTITY],1223,O
44916,44916,PER,1223,UnitPriceAmount
44917,44917,PC,1223,Quantity
44918,44918,PLUS,1223,O
44919,44919,AIR,1223,Incoterms
44920,44920,FREIGHT,1223,O
44921,44921,JPY,1223,UnitPriceAmount
44922,44922,[INCOTERMS],1223,O
44923,44923,AS,1223,O
44924,44924,PER,1223,UnitPriceAmount
44925,44925,BENEFICIARY'S,1223,O
44926,44926,PROFORMA,1223,O
44927,44927,INVOICE,1223,O
44928,44928,NO.,1223,O
44929,44929,QSPA194267AA,1223,O
44930,44930,DATED,1223,O
44931,44931,[INCOTERMS],1223,O
44932,44932,PO,1223,Incoterms
44933,44933,NO.,1223,O
44934,44934,[QUANTITY],1223,O
44935,44935,EXW,1224,Incoterms
44936,44936,COTTON,1224,GoodsDescription
44937,44937,YARN,1224,GoodsDescription
44938,44938,''DINS'',1224,GoodsDescription
44939,44939,BRAND,1224,GoodsDescription
44940,44940,[INCOTERMS],1224,O
44941,44941,QTY,1224,O
44942,44942,[QUANTITY],1224,Quantity
44943,44943,BAGS,1224,Quantity
44944,44944,[INCOTERMS],1224,O
44945,44945,CRD,1224,O
44946,44946,[INCOTERMS],1224,O
44947,44947,LYCRA,1224,O
44948,44948,AT,1224,O
44949,44949,PKR,1224,UnitPriceAmount
44950,44950,[UNITPRICEAMOUNT],1224,UnitPriceAmount
44951,44951,PER,1224,UnitPriceAmount
44952,44952,BAG,1224,UnitPriceAmount
44953,44953,PLUS,1224,O
44954,44954,[INCOTERMS],1224,O
44955,44955,GST,1224,O
44956,44956,[INCOTERMS],1224,O
44957,44957,QTY,1224,O
44958,44958,[QUANTITY],1224,Quantity
44959,44959,BAGS,1224,Quantity
44960,44960,[INCOTERMS],1224,O
44961,44961,CRD,1224,O
44962,44962,[INCOTERMS],1224,O
44963,44963,LYCRA,1224,O
44964,44964,AT,1224,O
44965,44965,PKR,1224,UnitPriceAmount
44966,44966,[UNITPRICEAMOUNT],1224,UnitPriceAmount
44967,44967,PER,1224,UnitPriceAmount
44968,44968,BAG,1224,UnitPriceAmount
44969,44969,PLUS,1224,O
44970,44970,[INCOTERMS],1224,O
44971,44971,GST,1224,O
44972,44972,AS,1224,O
44973,44973,PER,1224,UnitPriceAmount
44974,44974,BENEFICIARY'S,1224,O
44975,44975,PERFORMA,1224,O
44976,44976,INVOICE,1224,O
44977,44977,CONTRACT,1224,O
44978,44978,NO.,1224,O
44979,44979,DTM,1224,O
44980,44980,LOC/1006/10023,1224,O
44981,44981,AND,1224,GoodsDescription
44982,44982,DTM,1224,O
44983,44983,LOC/1007/10024,1224,O
44984,44984,BOTH,1224,O
44985,44985,DATED,1224,O
44986,44986,[INCOTERMS],1224,O
44987,44987,CFR,1225,Incoterms
44988,44988,KARACHI,1225,Incoterms
44989,44989,PAKISTAN,1225,Incoterms
44990,44990,QTY,1225,O
44991,44991,[QUANTITY],1225,Quantity
44992,44992,MT,1225,Quantity
44993,44993,OF,1225,O
44994,44994,ASEPTIC,1225,GoodsDescription
44995,44995,LIQUID,1225,GoodsDescription
44996,44996,PACKAGING,1225,GoodsDescription
44997,44997,BOARD,1225,GoodsDescription
44998,44998,ONE,1225,GoodsDescription
44999,44999,SIDE,1225,GoodsDescription
45000,45000,COATED,1225,GoodsDescription
45001,45001,BOARD,1225,GoodsDescription
45002,45002,(CLAY,1225,O
45003,45003,COATED),1225,O
45004,45004,AT,1225,GoodsDescription
45005,45005,THE,1225,O
45006,45006,RATE,1225,O
45007,45007,OF,1225,O
45008,45008,USD,1225,UnitPriceAmount
45009,45009,[UNITPRICEAMOUNT],1225,UnitPriceAmount
45010,45010,PER,1225,UnitPriceAmount
45011,45011,MT,1225,Quantity
45012,45012,AS,1225,GoodsDescription
45013,45013,PER,1225,UnitPriceAmount
45014,45014,BENEFICIARY'S,1225,O
45015,45015,SALES,1225,O
45016,45016,ORDER,1225,O
45017,45017,NO.,1225,O
45018,45018,IPHK200118,1225,O
45019,45019,DATED,1225,O
45020,45020,[DATE],1225,O
45021,45021,CFR,1226,Incoterms
45022,45022,KARACHI,1226,Incoterms
45023,45023,SEAPORT/PORT,1226,Incoterms
45024,45024,QASIM,1226,Incoterms
45025,45025,PAKISTAN,1226,Incoterms
